14:56:33,90614BC-0x5A,EEPROM:,'9993,'62E3,'0201,'F71C,'FFFF,'B7F0,'AC52,'AC52,'AF6D,'B889,'E317,'0000,'5C32,'209F,'BE5A,'0733,'E4C8,'7DD4,'53E3,'8035,'8037,'1D07,'00C1,'34F7,'0011,'0000,'1D47,'8011,'1813,'F393,'8387,'E144
14:56:33,90614BC-0x5A,Ta [C],To [C],To2 [C],Tbody [C],RAM 3,RAM 4,RAM 5
14:56:33,90614BC-0x5A,24.55,25.75,19.43,,6724,12,-3
14:56:34,90614BC-0x5A,24.57,25.89,21.79,,6725,14,-1
14:56:35,90614BC-0x5A,24.57,26.03,19.91,,6724,16,-3
14:56:36,90614BC-0x5A,24.53,25.75,20.17,,6723,11,-3
14:56:37,90614BC-0x5A,24.55,25.95,20.75,,6724,15,-1
14:56:38,90614BC-0x5A,24.55,25.87,19.15,,6724,12,-3
14:56:39,90614BC-0x5A,24.55,25.85,20.15,,6724,11,-4
14:56:40,90614BC-0x5A,24.55,25.65,22.99,,6724,13,-1
14:56:41,90614BC-0x5A,24.53,25.87,19.83,,6724,14,-4
14:56:42,90614BC-0x5A,24.55,25.77,20.97,,6724,12,-2
14:56:43,90614BC-0x5A,24.57,25.81,21.05,,6725,13,-2
14:56:44,90614BC-0x5A,24.57,25.79,20.49,,6725,12,-3
14:56:45,90614BC-0x5A,24.55,25.83,21.23,,6724,13,-2
14:56:46,90614BC-0x5A,24.55,25.85,22.93,,6724,14,0
14:56:47,90614BC-0x5A,24.53,25.81,24.25,,6724,14,1
14:56:48,90614BC-0x5A,24.51,25.75,20.77,,6723,11,-2
14:56:49,90614BC-0x5A,24.55,25.73,22.99,,6724,13,-1
14:56:50,90614BC-0x5A,24.57,25.89,22.35,,6725,16,-1
14:56:51,90614BC-0x5A,24.55,25.99,21.65,,6724,16,-1
14:56:52,90614BC-0x5A,24.55,25.91,21.25,,6724,13,-3
14:56:53,90614BC-0x5A,24.57,25.91,20.95,,6725,15,-1
14:56:54,90614BC-0x5A,24.55,25.91,20.77,,6724,16,-3
14:56:55,90614BC-0x5A,24.49,25.89,21.19,,6723,15,-2
14:56:56,90614BC-0x5A,24.55,25.93,23.05,,6725,16,0
14:56:57,90614BC-0x5A,24.55,25.93,22.29,,6724,16,-2
14:56:58,90614BC-0x5A,24.55,25.95,22.67,,6724,18,-2
14:56:59,90614BC-0x5A,24.57,25.95,23.13,,6725,17,-1
14:57:00,90614BC-0x5A,24.55,26.03,23.37,,6724,17,0
14:57:01,90614BC-0x5A,24.55,25.73,23.85,,6724,15,1
14:57:02,90614BC-0x5A,24.55,25.83,22.31,,6724,16,-2
14:57:03,90614BC-0x5A,24.53,25.77,23.05,,6723,14,-1
14:57:04,90614BC-0x5A,24.53,25.85,24.55,,6723,16,1
14:57:05,90614BC-0x5A,24.53,25.97,21.03,,6723,16,-4
14:57:06,90614BC-0x5A,24.55,25.91,20.37,,6724,14,-3
14:57:07,90614BC-0x5A,24.55,25.85,23.75,,6724,16,-1
14:57:08,90614BC-0x5A,24.55,25.97,23.73,,6724,18,0
14:57:09,90614BC-0x5A,24.53,25.83,23.45,,6723,14,-1
14:57:10,90614BC-0x5A,24.53,25.87,24.83,,6723,16,0
14:57:11,90614BC-0x5A,24.53,25.89,24.75,,6723,18,0
14:57:12,90614BC-0x5A,24.53,25.79,24.67,,6724,14,1
14:57:13,90614BC-0x5A,24.57,25.99,23.63,,6725,15,0
14:57:14,90614BC-0x5A,24.53,25.81,23.47,,6723,16,-2
14:57:15,90614BC-0x5A,24.49,25.83,22.13,,6722,16,-2
14:57:16,90614BC-0x5A,24.55,25.93,23.07,,6725,13,0
14:57:17,90614BC-0x5A,24.51,25.81,25.01,,6723,16,0
14:57:18,90614BC-0x5A,24.53,25.73,24.17,,6723,15,-1
14:57:19,90614BC-0x5A,24.51,25.87,23.81,,6723,15,0
14:57:20,90614BC-0x5A,24.51,25.75,25.11,,6723,15,1
14:57:21,90614BC-0x5A,24.53,25.73,24.95,,6724,15,0
14:57:22,90614BC-0x5A,24.55,25.93,24.29,,6724,17,-2
14:57:23,90614BC-0x5A,24.53,25.69,25.55,,6724,15,1
14:57:24,90614BC-0x5A,24.53,26.05,22.95,,6724,19,0
14:57:25,90614BC-0x5A,24.53,26.05,24.55,,6724,18,1
14:57:26,90614BC-0x5A,24.53,25.93,24.79,,6724,17,0
14:57:27,90614BC-0x5A,24.51,25.93,21.95,,6723,14,-2
14:57:28,90614BC-0x5A,24.53,25.89,25.09,,6723,17,1
14:57:29,90614BC-0x5A,24.49,25.81,24.75,,6723,16,1
14:57:30,90614BC-0x5A,24.53,26.09,22.83,,6724,19,-1
14:57:31,90614BC-0x5A,24.53,25.97,24.15,,6724,19,-1
14:57:32,90614BC-0x5A,24.53,25.97,25.47,,6724,20,2
14:57:33,90614BC-0x5A,24.53,26.01,23.33,,6724,18,-2
14:57:34,90614BC-0x5A,24.51,25.91,24.67,,6722,19,-1
14:57:35,90614BC-0x5A,24.55,25.83,25.95,,6725,16,1
14:57:36,90614BC-0x5A,24.55,25.79,24.39,,6724,15,-1
