15:54:12,90614BC-0x5A,EEPROM:,'9993,'62E3,'0201,'F71C,'FFFF,'B775,'90F2,'8AF5,'853B,'8058,'7A06,'DADA,'A8FC,'2075,'BE5A,'0A66,'C64A,'8E53,'53E3,'8001,'0032,'1CF9,'00C1,'3502,'8004,'0000,'1C4A,'8011,'5017,'22A9,'928C,'E112
15:54:12,90614BC-0x5A,Ta [C],To [C],To2 [C],Tbody [C],RAM 3,RAM 4,RAM 5
15:54:12,90614BC-0x5A,23.87,26.13,24.89,,6715,147,6
15:54:13,90614BC-0x5A,23.91,26.15,25.19,,6715,145,8
15:54:14,90614BC-0x5A,23.93,26.15,24.85,,6716,145,5
15:54:15,90614BC-0x5A,23.85,26.21,24.59,,6715,145,4
15:54:16,90614BC-0x5A,24.01,26.15,24.81,,6718,144,5
15:54:17,90614BC-0x5A,23.93,26.15,24.83,,6715,143,5
15:54:18,90614BC-0x5A,23.87,26.17,24.71,,6714,144,4
15:54:19,90614BC-0x5A,23.93,26.21,24.65,,6715,148,5
15:54:20,90614BC-0x5A,23.91,26.19,24.71,,6715,146,4
15:54:21,90614BC-0x5A,23.89,26.17,25.19,,6715,148,7
15:54:22,90614BC-0x5A,23.93,26.15,24.99,,6716,146,7
15:54:23,90614BC-0x5A,23.85,26.15,24.95,,6714,145,6
15:54:24,90614BC-0x5A,23.91,26.17,24.69,,6715,145,5
15:54:25,90614BC-0x5A,23.91,26.09,24.49,,6715,143,3
15:54:26,90614BC-0x5A,23.95,26.23,24.87,,6717,148,6
15:54:27,90614BC-0x5A,23.91,26.17,25.15,,6715,147,7
15:54:28,90614BC-0x5A,23.93,26.19,24.75,,6716,146,5
15:54:29,90614BC-0x5A,23.93,26.21,24.91,,6716,148,6
15:54:30,90614BC-0x5A,23.95,26.19,24.85,,6717,144,5
15:54:31,90614BC-0x5A,23.91,26.21,24.81,,6715,148,4
15:54:32,90614BC-0x5A,23.93,26.15,24.89,,6716,144,6
15:54:33,90614BC-0x5A,23.93,26.15,25.07,,6716,145,6
15:54:34,90614BC-0x5A,23.89,26.15,24.89,,6715,147,6
15:54:35,90614BC-0x5A,23.91,26.17,24.73,,6715,145,5
15:54:36,90614BC-0x5A,23.93,26.23,24.79,,6716,149,5
15:54:37,90614BC-0x5A,23.89,26.13,24.83,,6715,143,6
15:54:38,90614BC-0x5A,23.85,26.07,24.95,,6715,145,7
15:54:39,90614BC-0x5A,23.87,26.13,24.91,,6714,146,5
15:54:40,90614BC-0x5A,23.89,26.13,24.99,,6715,144,6
15:54:41,90614BC-0x5A,23.95,26.25,24.85,,6716,146,2
15:54:42,90614BC-0x5A,23.87,26.07,25.37,,6714,148,9
15:54:43,90614BC-0x5A,23.91,26.13,24.95,,6715,145,6
15:54:44,90614BC-0x5A,23.89,26.17,24.87,,6715,148,6
15:54:45,90614BC-0x5A,23.93,26.17,25.01,,6716,147,6
15:54:46,90614BC-0x5A,23.91,26.17,24.89,,6715,147,6
15:54:47,90614BC-0x5A,23.89,26.15,24.97,,6715,146,6
15:54:48,90614BC-0x5A,23.89,26.17,24.95,,6715,149,6
15:54:49,90614BC-0x5A,23.95,26.23,24.67,,6716,146,5
15:54:50,90614BC-0x5A,23.89,26.13,25.17,,6715,148,7
15:54:51,90614BC-0x5A,23.91,26.19,25.07,,6716,146,7
15:54:52,90614BC-0x5A,23.87,26.15,25.01,,6716,149,6
15:54:53,90614BC-0x5A,23.89,26.19,24.73,,6715,150,5
15:54:54,90614BC-0x5A,23.95,26.13,25.31,,6715,144,9
15:54:55,90614BC-0x5A,23.87,26.17,25.01,,6714,148,7
15:54:56,90614BC-0x5A,23.91,26.17,25.27,,6715,146,8
15:54:57,90614BC-0x5A,23.87,26.07,25.21,,6715,144,8
15:54:58,90614BC-0x5A,23.89,26.19,25.29,,6715,149,9
15:54:59,90614BC-0x5A,23.89,26.17,25.09,,6715,149,7
15:55:00,90614BC-0x5A,23.95,26.21,25.15,,6716,147,7
15:55:01,90614BC-0x5A,23.91,26.21,25.03,,6715,149,7
15:55:02,90614BC-0x5A,23.85,26.17,25.09,,6715,147,7
15:55:03,90614BC-0x5A,23.87,26.19,24.93,,6714,148,6
15:55:04,90614BC-0x5A,23.89,26.21,25.03,,6716,146,7
15:55:05,90614BC-0x5A,23.91,26.17,25.03,,6715,149,7
15:55:06,90614BC-0x5A,23.93,26.23,25.05,,6716,148,7
15:55:07,90614BC-0x5A,23.89,26.19,24.93,,6715,145,6
15:55:08,90614BC-0x5A,23.91,26.11,25.07,,6715,147,7
15:55:09,90614BC-0x5A,23.91,26.17,25.19,,6714,149,8
15:55:10,90614BC-0x5A,23.91,26.15,25.39,,6715,151,9
15:55:11,90614BC-0x5A,23.93,26.19,25.27,,6716,150,8
15:55:13,90614BC-0x5A,23.95,26.21,25.17,,6716,148,7
15:55:13,90614BC-0x5A,23.91,26.15,25.15,,6715,148,7
15:55:15,90614BC-0x5A,23.91,26.13,25.15,,6715,146,7
15:55:16,90614BC-0x5A,23.91,26.15,25.03,,6716,149,7
15:55:17,90614BC-0x5A,23.93,26.25,24.97,,6716,151,6
15:55:18,90614BC-0x5A,23.87,26.17,25.01,,6714,149,6
15:55:19,90614BC-0x5A,23.91,26.17,24.99,,6715,148,6
15:55:20,90614BC-0x5A,23.89,26.13,25.63,,6714,147,10
