15:03:41,90614BC-0x5A,EEPROM:,'9993,'62E3,'0201,'F71C,'FFFF,'B7F0,'AD80,'AD80,'B0A0,'B9CC,'E4A5,'0000,'5C32,'209F,'BE5A,'0733,'8142,'7DD3,'53E3,'803A,'803B,'1D04,'00C1,'34DE,'0010,'0000,'1C4B,'8011,'640E,'F36D,'8387,'E144
15:03:41,90614BC-0x5A,Ta [C],To [C],To2 [C],Tbody [C],RAM 3,RAM 4,RAM 5
15:03:41,90614BC-0x5A,24.59,25.97,16.79,,6712,10,-5
15:03:42,90614BC-0x5A,24.59,25.97,16.17,,6713,11,-6
15:03:43,90614BC-0x5A,24.63,25.95,16.35,,6714,9,-5
15:03:44,90614BC-0x5A,24.59,26.09,16.23,,6712,12,-5
15:03:45,90614BC-0x5A,24.59,25.91,18.91,,6713,13,-4
15:03:46,90614BC-0x5A,24.59,25.89,18.95,,6712,11,-3
15:03:47,90614BC-0x5A,24.57,25.85,15.49,,6712,9,-8
15:03:49,90614BC-0x5A,24.61,26.11,15.35,,6713,12,-8
15:03:49,90614BC-0x5A,24.57,25.83,16.93,,6711,9,-6
15:03:51,90614BC-0x5A,24.59,25.95,17.31,,6712,11,-6
15:03:52,90614BC-0x5A,24.61,26.15,17.49,,6713,14,-5
15:03:53,90614BC-0x5A,24.59,26.05,15.39,,6713,14,-8
15:03:54,90614BC-0x5A,24.59,26.17,17.81,,6712,16,-5
15:03:55,90614BC-0x5A,24.59,26.03,16.79,,6712,12,-6
15:03:56,90614BC-0x5A,24.55,26.07,16.03,,6712,12,-7
15:03:57,90614BC-0x5A,24.61,26.23,17.07,,6713,14,-6
15:03:58,90614BC-0x5A,24.61,25.99,17.03,,6714,12,-6
15:03:59,90614BC-0x5A,24.57,25.97,17.25,,6712,13,-6
15:04:00,90614BC-0x5A,24.59,26.05,16.99,,6712,13,-7
15:04:01,90614BC-0x5A,24.59,25.99,19.03,,6712,13,-4
15:04:02,90614BC-0x5A,24.57,25.95,19.31,,6711,13,-4
15:04:03,90614BC-0x5A,24.59,25.83,19.05,,6713,10,-4
15:04:04,90614BC-0x5A,24.57,26.05,17.79,,6711,13,-4
15:04:05,90614BC-0x5A,24.59,25.99,21.01,,6712,14,-2
15:04:06,90614BC-0x5A,24.57,26.05,20.43,,6713,14,-3
15:04:07,90614BC-0x5A,24.49,26.29,19.79,,6709,17,-2
15:04:08,90614BC-0x5A,24.59,26.11,18.45,,6713,13,-5
15:04:09,90614BC-0x5A,24.59,25.89,20.23,,6713,13,-4
15:04:10,90614BC-0x5A,24.57,25.97,20.21,,6712,14,-2
15:04:11,90614BC-0x5A,24.57,25.95,20.95,,6712,12,-1
15:04:12,90614BC-0x5A,24.59,25.99,21.29,,6712,16,-4
15:04:13,90614BC-0x5A,24.61,26.05,20.45,,6713,14,-3
15:04:14,90614BC-0x5A,24.57,26.15,21.37,,6712,17,-1
15:04:15,90614BC-0x5A,24.59,25.93,19.61,,6713,13,-5
15:04:16,90614BC-0x5A,24.59,26.09,18.33,,6712,14,-6
15:04:17,90614BC-0x5A,24.57,25.93,22.27,,6712,13,-1
15:04:18,90614BC-0x5A,24.55,26.25,20.07,,6711,18,-2
15:04:19,90614BC-0x5A,24.55,25.79,23.57,,6710,13,-1
15:04:20,90614BC-0x5A,24.57,26.03,21.85,,6712,15,-3
15:04:21,90614BC-0x5A,24.55,26.11,22.81,,6711,18,-1
15:04:22,90614BC-0x5A,24.57,26.01,22.75,,6712,17,-2
15:04:23,90614BC-0x5A,24.59,26.09,22.39,,6712,17,-1
15:04:24,90614BC-0x5A,24.59,26.23,21.31,,6713,18,-2
15:04:25,90614BC-0x5A,24.55,26.03,21.75,,6711,16,-2
15:04:26,90614BC-0x5A,24.57,25.99,22.87,,6712,15,-1
15:04:27,90614BC-0x5A,24.55,26.05,20.37,,6712,16,-4
15:04:28,90614BC-0x5A,24.57,26.17,22.25,,6712,17,-1
15:04:29,90614BC-0x5A,24.57,26.11,22.15,,6712,17,-2
15:04:30,90614BC-0x5A,24.59,25.99,25.81,,6713,16,3
15:04:31,90614BC-0x5A,24.57,26.11,23.61,,6712,18,-1
15:04:32,90614BC-0x5A,24.61,26.13,20.91,,6714,16,-3
15:04:33,90614BC-0x5A,24.57,26.21,22.37,,6712,18,-2
15:04:34,90614BC-0x5A,24.57,26.27,21.83,,6712,18,-1
15:04:35,90614BC-0x5A,24.57,26.21,22.25,,6712,18,-2
15:04:36,90614BC-0x5A,24.51,26.05,22.89,,6709,18,-1
15:04:37,90614BC-0x5A,24.57,26.25,21.01,,6712,16,-2
15:04:38,90614BC-0x5A,24.59,26.09,22.25,,6713,19,-3
15:04:39,90614BC-0x5A,24.57,26.15,22.69,,6712,17,-2
15:04:40,90614BC-0x5A,24.55,25.95,23.65,,6711,16,-1
15:04:41,90614BC-0x5A,24.57,26.23,21.85,,6712,17,-1
15:04:42,90614BC-0x5A,24.59,26.03,23.35,,6713,16,-1
15:04:43,90614BC-0x5A,24.55,26.29,20.77,,6712,18,-5
15:04:44,90614BC-0x5A,24.55,26.31,21.05,,6712,17,-1
15:04:45,90614BC-0x5A,24.57,25.99,23.33,,6711,16,-1
