14:05:58,90614BC-0x5A,EEPROM:,'9993,'62E3,'0201,'F71C,'FFFF,'B7F0,'AE4C,'AE4C,'B16F,'BAA6,'E5B1,'0000,'5C32,'209F,'BE5A,'0733,'B86E,'7DD3,'53E3,'803B,'8044,'1D24,'00C1,'34FE,'001D,'0000,'1D45,'8011,'7C0B,'F0D4,'7107,'E186
14:05:58,90614BC-0x5A,Ta [C],To [C],To2 [C],Tbody [C],RAM 3,RAM 4,RAM 5
14:05:58,90614BC-0x5A,23.95,6.73,20.43,,6713,-197,-3
14:05:59,90614BC-0x5A,23.95,6.97,17.41,,6714,-194,-6
14:06:00,90614BC-0x5A,23.97,6.69,18.69,,6714,-196,-6
14:06:01,90614BC-0x5A,23.89,6.87,18.55,,6712,-193,-5
14:06:02,90614BC-0x5A,23.95,6.85,18.63,,6714,-198,-5
14:06:03,90614BC-0x5A,23.93,6.71,19.33,,6714,-195,-3
14:06:04,90614BC-0x5A,23.91,6.75,18.19,,6713,-194,-7
14:06:05,90614BC-0x5A,23.95,6.95,17.17,,6713,-193,-9
14:06:06,90614BC-0x5A,23.93,7.17,17.83,,6713,-194,-4
14:06:07,90614BC-0x5A,23.95,6.93,17.55,,6714,-196,-7
14:06:08,90614BC-0x5A,23.93,6.63,18.17,,6713,-197,-5
14:06:09,90614BC-0x5A,23.97,6.75,18.13,,6714,-198,-7
14:06:10,90614BC-0x5A,23.93,6.87,17.97,,6714,-195,-4
14:06:11,90614BC-0x5A,23.93,6.95,16.51,,6713,-194,-8
14:06:12,90614BC-0x5A,23.95,6.79,18.47,,6713,-196,-4
14:06:13,90614BC-0x5A,23.97,7.03,16.93,,6714,-193,-8
14:06:14,90614BC-0x5A,23.93,7.17,15.95,,6713,-194,-8
14:06:15,90614BC-0x5A,23.93,6.87,17.33,,6714,-196,-7
14:06:16,90614BC-0x5A,23.87,6.51,17.81,,6714,-198,-7
14:06:17,90614BC-0x5A,23.95,6.87,17.83,,6714,-194,-7
14:06:18,90614BC-0x5A,23.95,6.73,18.07,,6714,-194,-5
14:06:19,90614BC-0x5A,23.95,6.95,18.41,,6714,-194,-6
14:06:20,90614BC-0x5A,23.93,6.91,17.79,,6714,-194,-7
14:06:21,90614BC-0x5A,23.93,6.79,19.29,,6715,-196,-5
14:06:22,90614BC-0x5A,23.95,6.85,16.69,,6714,-198,-8
14:06:23,90614BC-0x5A,23.93,6.77,18.43,,6714,-196,-6
14:06:24,90614BC-0x5A,23.95,6.83,18.21,,6713,-199,-4
14:06:25,90614BC-0x5A,23.93,6.85,17.73,,6713,-196,-6
14:06:26,90614BC-0x5A,23.95,7.03,17.11,,6714,-197,-6
14:06:27,90614BC-0x5A,23.93,7.01,15.67,,6713,-197,-8
14:06:28,90614BC-0x5A,23.93,7.01,16.21,,6714,-195,-8
14:06:29,90614BC-0x5A,23.93,6.91,17.25,,6714,-194,-7
14:06:30,90614BC-0x5A,23.93,7.07,16.47,,6714,-194,-9
14:06:31,90614BC-0x5A,23.95,6.91,17.43,,6714,-197,-7
14:06:32,90614BC-0x5A,23.95,6.87,16.75,,6714,-196,-8
14:06:33,90614BC-0x5A,23.91,6.77,18.07,,6713,-197,-6
14:06:34,90614BC-0x5A,23.91,6.97,17.65,,6713,-195,-6
14:06:35,90614BC-0x5A,23.93,7.01,18.27,,6713,-196,-5
14:06:36,90614BC-0x5A,23.93,6.91,16.85,,6713,-196,-9
14:06:37,90614BC-0x5A,23.91,6.93,17.43,,6713,-196,-6
14:06:38,90614BC-0x5A,23.95,6.77,16.73,,6713,-197,-8
14:06:39,90614BC-0x5A,23.91,6.79,17.93,,6713,-197,-6
14:06:40,90614BC-0x5A,23.91,6.69,16.01,,6713,-198,-10
14:06:41,90614BC-0x5A,23.93,6.99,17.55,,6713,-193,-7
14:06:42,90614BC-0x5A,23.93,6.83,16.61,,6713,-195,-9
14:06:43,90614BC-0x5A,23.93,6.95,15.97,,6713,-197,-9
14:06:44,90614BC-0x5A,23.91,7.05,17.73,,6713,-194,-5
14:06:45,90614BC-0x5A,23.93,7.01,18.19,,6714,-195,-5
14:06:46,90614BC-0x5A,23.93,7.01,18.11,,6713,-194,-5
14:06:47,90614BC-0x5A,23.95,6.83,17.75,,6714,-195,-6
14:06:49,90614BC-0x5A,23.95,6.95,18.71,,6714,-195,-5
14:06:49,90614BC-0x5A,23.91,6.95,16.61,,6713,-195,-9
14:06:50,90614BC-0x5A,23.95,6.75,17.83,,6714,-199,-6
14:06:52,90614BC-0x5A,23.91,6.51,18.53,,6713,-199,-4
14:06:53,90614BC-0x5A,23.91,6.99,16.27,,6713,-195,-8
14:06:53,90614BC-0x5A,23.95,6.87,16.75,,6714,-197,-9
14:06:55,90614BC-0x5A,23.91,7.11,16.95,,6713,-191,-9
14:06:56,90614BC-0x5A,23.91,6.99,16.81,,6712,-194,-7
14:06:57,90614BC-0x5A,23.93,6.93,18.37,,6713,-195,-5
14:06:58,90614BC-0x5A,23.91,6.65,18.83,,6713,-198,-6
14:06:59,90614BC-0x5A,23.93,6.85,17.15,,6713,-195,-8
14:07:00,90614BC-0x5A,23.91,6.97,15.75,,6713,-195,-9
14:07:01,90614BC-0x5A,23.93,7.13,17.79,,6714,-194,-5
14:07:02,90614BC-0x5A,23.89,6.77,17.87,,6712,-196,-7
