16:27:21,90614BC-0x5A,EEPROM:,'9993,'62E3,'0201,'F71C,'FFFF,'B775,'8BD1,'860A,'8085,'7BCE,'75B5,'DADA,'A8FC,'2075,'BE5A,'0A66,'B361,'8E53,'53E3,'0017,'0047,'1D0A,'00C1,'3506,'8002,'0000,'1C4C,'8011,'5811,'22AD,'928C,'E112
16:27:21,90614BC-0x5A,Ta [C],To [C],To2 [C],Tbody [C],RAM 3,RAM 4,RAM 5
16:27:22,90614BC-0x5A,24.03,40.53,38.45,,6720,1252,86
16:27:23,90614BC-0x5A,24.03,40.57,38.91,,6722,1254,89
16:27:24,90614BC-0x5A,24.09,40.53,39.59,,6721,1257,94
16:27:25,90614BC-0x5A,24.07,40.55,38.57,,6721,1248,87
16:27:26,90614BC-0x5A,24.09,40.57,38.77,,6721,1252,88
16:27:27,90614BC-0x5A,24.05,40.49,38.91,,6720,1249,89
16:27:28,90614BC-0x5A,24.07,40.59,39.09,,6721,1257,90
16:27:29,90614BC-0x5A,24.11,40.61,39.77,,6721,1263,95
16:27:30,90614BC-0x5A,24.11,40.53,40.45,,6721,1267,99
16:27:31,90614BC-0x5A,24.11,40.59,40.03,,6722,1262,96
16:27:32,90614BC-0x5A,24.13,40.51,38.71,,6722,1247,87
16:27:33,90614BC-0x5A,24.17,40.57,38.47,,6723,1246,86
16:27:34,90614BC-0x5A,24.15,40.53,39.69,,6723,1252,94
16:27:35,90614BC-0x5A,24.15,40.51,39.15,,6723,1252,90
16:27:36,90614BC-0x5A,24.17,40.51,38.49,,6723,1242,86
16:27:37,90614BC-0x5A,24.15,40.51,38.33,,6723,1240,84
16:27:38,90614BC-0x5A,24.13,40.43,38.17,,6722,1235,84
16:27:39,90614BC-0x5A,24.15,40.51,38.29,,6723,1237,84
16:27:40,90614BC-0x5A,24.15,40.51,39.59,,6722,1247,94
16:27:41,90614BC-0x5A,24.13,40.51,40.41,,6722,1256,97
16:27:42,90614BC-0x5A,24.21,40.59,40.01,,6724,1256,95
16:27:43,90614BC-0x5A,24.17,40.53,39.03,,6723,1247,89
16:27:44,90614BC-0x5A,24.15,40.51,38.65,,6722,1243,87
16:27:45,90614BC-0x5A,24.15,40.51,39.55,,6722,1254,92
16:27:46,90614BC-0x5A,24.13,40.51,39.21,,6722,1249,90
16:27:47,90614BC-0x5A,24.23,40.61,39.55,,6724,1251,92
16:27:48,90614BC-0x5A,24.21,40.55,39.29,,6724,1250,91
16:27:49,90614BC-0x5A,24.21,40.65,39.89,,6724,1257,95
16:27:50,90614BC-0x5A,24.21,40.61,41.35,,6723,1266,105
16:27:51,90614BC-0x5A,24.19,40.51,41.17,,6723,1264,103
16:27:52,90614BC-0x5A,24.21,40.57,40.81,,6724,1262,101
16:27:53,90614BC-0x5A,24.21,40.53,41.13,,6724,1261,103
16:27:54,90614BC-0x5A,24.23,40.41,40.75,,6724,1249,101
16:27:55,90614BC-0x5A,24.25,40.57,40.03,,6725,1250,95
16:27:56,90614BC-0x5A,24.23,40.49,39.65,,6724,1243,93
16:27:57,90614BC-0x5A,24.25,40.51,39.77,,6725,1246,94
16:27:58,90614BC-0x5A,24.23,40.55,40.03,,6724,1251,95
16:27:59,90614BC-0x5A,24.23,40.57,39.83,,6725,1249,91
16:28:00,90614BC-0x5A,24.25,40.57,40.33,,6725,1253,97
16:28:01,90614BC-0x5A,24.29,40.55,40.89,,6726,1260,101
16:28:02,90614BC-0x5A,24.27,40.55,40.01,,6725,1246,94
16:28:03,90614BC-0x5A,24.29,40.55,39.81,,6726,1245,94
16:28:04,90614BC-0x5A,24.27,40.57,40.25,,6725,1253,97
16:28:05,90614BC-0x5A,24.33,40.59,41.17,,6727,1258,102
16:28:06,90614BC-0x5A,24.33,40.59,41.37,,6727,1263,104
16:28:07,90614BC-0x5A,24.29,40.51,42.09,,6726,1263,109
16:28:08,90614BC-0x5A,24.25,40.57,41.15,,6725,1258,102
16:28:09,90614BC-0x5A,24.31,40.51,40.97,,6726,1254,101
16:28:10,90614BC-0x5A,24.33,40.55,41.33,,6727,1257,104
16:28:11,90614BC-0x5A,24.31,40.51,42.05,,6726,1264,108
16:28:12,90614BC-0x5A,24.33,40.55,42.13,,6727,1263,109
16:28:13,90614BC-0x5A,24.29,40.53,41.85,,6725,1259,107
16:28:14,90614BC-0x5A,24.39,40.55,41.41,,6728,1257,103
16:28:15,90614BC-0x5A,24.33,40.55,40.77,,6727,1253,99
16:28:16,90614BC-0x5A,24.33,40.51,39.87,,6727,1245,93
16:28:17,90614BC-0x5A,24.35,40.57,39.87,,6728,1240,94
16:28:18,90614BC-0x5A,24.33,40.53,39.93,,6727,1241,94
16:28:19,90614BC-0x5A,24.35,40.49,39.95,,6727,1237,94
16:28:20,90614BC-0x5A,24.37,40.51,39.91,,6728,1234,94
16:28:21,90614BC-0x5A,24.37,40.53,39.89,,6728,1239,94
16:28:22,90614BC-0x5A,24.33,40.47,40.81,,6726,1242,101
16:28:23,90614BC-0x5A,24.35,40.45,40.37,,6728,1238,97
16:28:24,90614BC-0x5A,24.39,40.51,40.11,,6728,1239,95
16:28:25,90614BC-0x5A,24.39,40.45,40.41,,6727,1237,98
16:28:26,90614BC-0x5A,24.37,40.51,41.17,,6728,1249,103
