16:28:59,90614BC-0x5A,EEPROM:,'9993,'62E3,'0201,'F71C,'FFFF,'B775,'97EA,'91A3,'8BA3,'8684,'7FE4,'DADA,'A8FC,'2075,'BE5A,'0A66,'D09F,'8E53,'53E3,'001B,'004B,'1CFD,'00C1,'34F0,'8005,'0000,'1C49,'8011,'E411,'229E,'928C,'E112
16:28:59,90614BC-0x5A,Ta [C],To [C],To2 [C],Tbody [C],RAM 3,RAM 4,RAM 5
16:28:59,90614BC-0x5A,24.37,40.27,53.15,,6717,1278,199
16:29:00,90614BC-0x5A,24.33,40.37,50.49,,6715,1258,179
16:29:01,90614BC-0x5A,24.39,40.41,47.91,,6717,1231,158
16:29:02,90614BC-0x5A,24.41,40.47,46.49,,6717,1213,149
16:29:03,90614BC-0x5A,24.47,40.57,44.69,,6719,1200,134
16:29:04,90614BC-0x5A,24.45,40.55,44.67,,6719,1196,135
16:29:05,90614BC-0x5A,24.51,40.63,43.19,,6720,1190,123
16:29:06,90614BC-0x5A,24.47,40.57,42.39,,6719,1175,118
16:29:07,90614BC-0x5A,24.55,40.57,42.09,,6721,1175,114
16:29:08,90614BC-0x5A,24.49,40.61,42.77,,6719,1182,118
16:29:09,90614BC-0x5A,24.49,40.55,43.97,,6719,1188,129
16:29:10,90614BC-0x5A,24.57,40.61,44.15,,6722,1189,130
16:29:11,90614BC-0x5A,24.55,40.57,43.33,,6721,1182,125
16:29:12,90614BC-0x5A,24.55,40.61,42.33,,6721,1172,117
16:29:13,90614BC-0x5A,24.55,40.57,41.41,,6721,1164,110
16:29:14,90614BC-0x5A,24.55,40.57,41.05,,6721,1159,108
16:29:15,90614BC-0x5A,24.49,40.53,40.65,,6720,1161,105
16:29:16,90614BC-0x5A,24.55,40.61,40.93,,6721,1160,107
16:29:17,90614BC-0x5A,24.53,40.53,40.89,,6720,1158,106
16:29:18,90614BC-0x5A,24.53,40.65,40.71,,6720,1163,105
16:29:19,90614BC-0x5A,24.55,40.55,40.61,,6721,1155,104
16:29:20,90614BC-0x5A,24.51,40.59,40.55,,6720,1155,105
16:29:21,90614BC-0x5A,24.53,40.53,40.61,,6721,1155,104
16:29:22,90614BC-0x5A,24.55,40.57,41.01,,6721,1156,108
16:29:23,90614BC-0x5A,24.49,40.57,41.79,,6720,1166,114
16:29:24,90614BC-0x5A,24.55,40.51,42.63,,6721,1168,119
16:29:25,90614BC-0x5A,24.59,40.57,41.53,,6722,1166,110
16:29:26,90614BC-0x5A,24.51,40.57,40.55,,6720,1158,105
16:29:27,90614BC-0x5A,24.57,40.63,40.71,,6721,1161,105
16:29:28,90614BC-0x5A,24.55,40.59,41.15,,6721,1163,108
16:29:29,90614BC-0x5A,24.57,40.57,41.61,,6721,1167,111
16:29:30,90614BC-0x5A,24.59,40.63,41.43,,6722,1165,110
16:29:31,90614BC-0x5A,24.63,40.61,41.51,,6722,1164,110
16:29:32,90614BC-0x5A,24.57,40.55,41.87,,6721,1165,114
16:29:33,90614BC-0x5A,24.59,40.53,42.23,,6722,1170,116
16:29:34,90614BC-0x5A,24.59,40.53,42.15,,6721,1168,115
16:29:35,90614BC-0x5A,24.59,40.51,42.67,,6722,1173,119
16:29:36,90614BC-0x5A,24.59,40.59,43.11,,6722,1179,122
16:29:37,90614BC-0x5A,24.63,40.57,43.43,,6723,1183,124
16:29:38,90614BC-0x5A,24.61,40.53,43.89,,6722,1181,128
16:29:39,90614BC-0x5A,24.63,40.57,43.95,,6723,1183,128
16:29:40,90614BC-0x5A,24.61,40.57,43.87,,6722,1182,128
16:29:41,90614BC-0x5A,24.61,40.65,42.91,,6725,1174,120
16:29:42,90614BC-0x5A,24.63,40.65,41.57,,6723,1164,111
16:29:43,90614BC-0x5A,24.63,40.57,42.13,,6722,1165,115
16:29:44,90614BC-0x5A,24.61,40.57,41.37,,6722,1161,109
16:29:45,90614BC-0x5A,24.61,40.53,40.81,,6722,1151,105
16:29:46,90614BC-0x5A,24.63,40.57,40.67,,6722,1152,104
16:29:47,90614BC-0x5A,24.63,40.55,40.37,,6722,1149,102
16:29:48,90614BC-0x5A,24.67,40.57,40.39,,6723,1149,102
16:29:49,90614BC-0x5A,24.61,40.61,39.99,,6722,1150,99
16:29:50,90614BC-0x5A,24.67,40.65,40.79,,6723,1159,105
16:29:51,90614BC-0x5A,24.63,40.61,41.77,,6723,1162,112
16:29:52,90614BC-0x5A,24.67,40.65,42.03,,6723,1166,114
16:29:53,90614BC-0x5A,24.69,40.61,42.43,,6724,1167,117
16:29:54,90614BC-0x5A,24.67,40.57,41.93,,6723,1160,112
16:29:55,90614BC-0x5A,24.67,40.65,40.91,,6724,1157,106
16:29:56,90614BC-0x5A,24.69,40.61,42.69,,6724,1170,118
16:29:57,90614BC-0x5A,24.71,40.59,42.37,,6725,1165,116
16:29:58,90614BC-0x5A,24.75,40.61,41.35,,6725,1160,108
16:29:59,90614BC-0x5A,24.67,40.59,40.93,,6723,1156,106
16:30:00,90614BC-0x5A,24.67,40.65,40.67,,6724,1156,104
16:30:01,90614BC-0x5A,24.69,40.63,41.03,,6724,1153,107
16:30:02,90614BC-0x5A,24.69,40.61,40.63,,6724,1150,103
