14:02:09,90614BC-0x5A,EEPROM:,'9993,'62E3,'0201,'F71C,'FFFF,'B7F0,'B57C,'B57C,'B8C0,'C258,'EF2A,'0000,'5C32,'209F,'BE5A,'0733,'A081,'7DD3,'53E3,'8039,'803D,'1D13,'00C1,'3508,'0015,'0000,'1C47,'8011,'3413,'F38F,'8387,'E144
14:02:09,90614BC-0x5A,Ta [C],To [C],To2 [C],Tbody [C],RAM 3,RAM 4,RAM 5
14:02:09,90614BC-0x5A,23.79,6.85,13.49,,6715,-188,-9
14:02:10,90614BC-0x5A,23.79,7.05,10.99,,6715,-186,-12
14:02:11,90614BC-0x5A,23.81,6.89,12.69,,6715,-189,-10
14:02:12,90614BC-0x5A,23.79,6.67,14.51,,6715,-189,-8
14:02:13,90614BC-0x5A,23.81,6.87,12.39,,6716,-189,-10
14:02:14,90614BC-0x5A,23.83,6.69,13.83,,6716,-189,-9
14:02:15,90614BC-0x5A,23.77,6.83,14.05,,6714,-187,-8
14:02:16,90614BC-0x5A,23.79,6.71,14.13,,6716,-188,-8
14:02:17,90614BC-0x5A,23.81,6.79,14.05,,6716,-189,-8
14:02:18,90614BC-0x5A,23.79,6.73,13.07,,6716,-190,-8
14:02:19,90614BC-0x5A,23.81,6.67,12.55,,6716,-189,-9
14:02:20,90614BC-0x5A,23.77,6.93,12.69,,6715,-187,-10
14:02:21,90614BC-0x5A,23.81,6.43,15.07,,6716,-191,-8
14:02:22,90614BC-0x5A,23.79,6.41,16.11,,6714,-192,-7
14:02:23,90614BC-0x5A,23.79,6.53,13.31,,6715,-188,-12
14:02:24,90614BC-0x5A,23.79,6.63,13.35,,6715,-191,-10
14:02:25,90614BC-0x5A,23.77,6.97,11.59,,6715,-189,-9
14:02:26,90614BC-0x5A,23.77,6.73,12.89,,6715,-190,-9
14:02:27,90614BC-0x5A,23.77,6.73,13.95,,6715,-189,-8
14:02:28,90614BC-0x5A,23.77,6.73,13.33,,6715,-192,-8
14:02:29,90614BC-0x5A,23.79,6.71,13.59,,6715,-191,-9
14:02:30,90614BC-0x5A,23.77,6.61,14.09,,6715,-190,-8
14:02:31,90614BC-0x5A,23.77,6.77,14.01,,6715,-188,-8
14:02:32,90614BC-0x5A,23.79,6.71,12.91,,6716,-190,-10
14:02:33,90614BC-0x5A,23.79,6.61,13.79,,6715,-192,-9
14:02:34,90614BC-0x5A,23.77,6.59,12.89,,6715,-190,-10
14:02:35,90614BC-0x5A,23.77,6.55,14.79,,6715,-191,-8
14:02:36,90614BC-0x5A,23.73,6.51,15.01,,6714,-191,-8
14:02:37,90614BC-0x5A,23.79,6.57,12.95,,6715,-191,-10
14:02:38,90614BC-0x5A,23.79,6.69,13.07,,6715,-193,-8
14:02:39,90614BC-0x5A,23.77,6.63,14.75,,6715,-190,-8
14:02:41,90614BC-0x5A,23.79,6.51,13.79,,6716,-191,-8
14:02:41,90614BC-0x5A,23.77,6.75,14.53,,6714,-190,-7
14:02:42,90614BC-0x5A,23.77,6.59,14.13,,6715,-191,-8
14:02:44,90614BC-0x5A,23.77,6.73,13.83,,6715,-189,-10
14:02:45,90614BC-0x5A,23.81,6.75,12.09,,6716,-193,-10
14:02:45,90614BC-0x5A,23.75,6.69,14.49,,6715,-188,-8
14:02:47,90614BC-0x5A,23.73,6.63,13.47,,6714,-189,-8
14:02:48,90614BC-0x5A,23.79,6.75,13.37,,6716,-190,-9
14:02:49,90614BC-0x5A,23.79,6.57,13.23,,6715,-193,-9
14:02:50,90614BC-0x5A,23.77,6.57,13.87,,6715,-190,-10
14:02:52,90614BC-0x5A,23.77,6.77,13.13,,6715,-190,-10
14:02:53,90614BC-0x5A,23.79,6.77,13.15,,6715,-189,-10
14:02:54,90614BC-0x5A,23.77,6.53,15.13,,6715,-191,-7
14:02:57,90614BC-0x5A,23.75,6.61,13.69,,6714,-193,-8
14:03:00,90614BC-0x5A,23.77,6.81,12.31,,6715,-191,-10
14:03:05,90614BC-0x5A,23.79,6.85,13.33,,6716,-190,-8
14:03:06,90614BC-0x5A,23.75,6.77,14.63,,6715,-189,-6
14:03:07,90614BC-0x5A,23.77,6.79,13.97,,6715,-188,-8
14:03:08,90614BC-0x5A,23.75,6.91,10.01,,6714,-188,-13
14:03:09,90614BC-0x5A,23.77,6.95,12.69,,6715,-187,-10
14:03:10,90614BC-0x5A,23.77,6.65,13.55,,6715,-191,-10
14:03:11,90614BC-0x5A,23.77,6.81,13.77,,6715,-191,-7
14:03:12,90614BC-0x5A,23.77,6.75,14.17,,6716,-190,-7
14:03:13,90614BC-0x5A,23.77,6.77,13.11,,6715,-187,-10
