13:55:40,90614BC-0x5A,EEPROM:,'9993,'62E3,'0201,'F71C,'FFFF,'B7F0,'A51E,'A51E,'A817,'B0D2,'D999,'0000,'5C32,'209F,'BE5A,'0733,'A56C,'7DD3,'53E3,'8042,'8047,'1D1A,'00C2,'351D,'0014,'0000,'1D47,'8011,'4C15,'F06C,'7107,'E186
13:55:40,90614BC-0x5A,Ta [C],To [C],To2 [C],Tbody [C],RAM 3,RAM 4,RAM 5
13:55:40,90614BC-0x5A,24.31,6.93,20.23,,6738,-207,-5
13:55:41,90614BC-0x5A,24.33,7.13,20.29,,6738,-207,-4
13:55:42,90614BC-0x5A,24.31,6.83,20.11,,6738,-209,-5
13:55:43,90614BC-0x5A,24.31,7.19,19.09,,6738,-206,-6
13:55:44,90614BC-0x5A,24.31,7.09,18.97,,6738,-206,-6
13:55:45,90614BC-0x5A,24.29,7.03,20.09,,6737,-205,-3
13:55:46,90614BC-0x5A,24.27,7.03,20.09,,6736,-208,-3
13:55:47,90614BC-0x5A,24.31,7.19,19.29,,6737,-207,-4
13:55:48,90614BC-0x5A,24.31,7.19,20.03,,6737,-206,-2
13:55:49,90614BC-0x5A,24.29,6.95,19.75,,6737,-209,-5
13:55:50,90614BC-0x5A,24.27,7.25,20.57,,6736,-206,-1
13:55:51,90614BC-0x5A,24.29,7.09,18.33,,6737,-208,-6
13:55:52,90614BC-0x5A,24.29,7.05,18.05,,6737,-209,-7
13:55:53,90614BC-0x5A,24.31,6.87,17.49,,6738,-209,-9
13:55:54,90614BC-0x5A,24.29,7.03,16.91,,6737,-209,-7
13:55:55,90614BC-0x5A,24.27,7.09,17.21,,6736,-208,-7
13:55:56,90614BC-0x5A,24.29,6.93,19.03,,6737,-209,-5
13:55:57,90614BC-0x5A,24.31,6.99,19.49,,6738,-206,-6
13:55:58,90614BC-0x5A,24.29,6.85,18.79,,6736,-209,-6
13:55:59,90614BC-0x5A,24.33,7.11,20.07,,6738,-207,-2
13:56:00,90614BC-0x5A,24.31,6.89,17.43,,6737,-210,-8
13:56:01,90614BC-0x5A,24.31,7.23,18.29,,6737,-205,-6
13:56:02,90614BC-0x5A,24.31,6.95,19.53,,6738,-207,-4
13:56:03,90614BC-0x5A,24.29,6.95,19.27,,6737,-208,-6
13:56:04,90614BC-0x5A,24.31,7.07,17.29,,6738,-209,-7
13:56:05,90614BC-0x5A,24.27,6.97,18.59,,6736,-210,-5
13:56:06,90614BC-0x5A,24.29,7.05,18.05,,6737,-209,-8
13:56:07,90614BC-0x5A,24.29,6.99,19.81,,6737,-206,-3
13:56:08,90614BC-0x5A,24.27,7.05,17.89,,6736,-207,-7
13:56:09,90614BC-0x5A,24.27,6.91,18.37,,6736,-208,-6
13:56:10,90614BC-0x5A,24.27,6.83,16.73,,6737,-212,-9
13:56:11,90614BC-0x5A,24.27,7.03,19.09,,6736,-207,-6
13:56:12,90614BC-0x5A,24.29,6.97,18.29,,6737,-207,-7
13:56:13,90614BC-0x5A,24.29,6.87,18.01,,6737,-211,-6
13:56:14,90614BC-0x5A,24.29,7.03,17.77,,6737,-208,-7
13:56:15,90614BC-0x5A,24.25,7.23,17.83,,6736,-206,-6
13:56:16,90614BC-0x5A,24.23,6.93,17.29,,6735,-211,-7
13:56:17,90614BC-0x5A,24.27,6.93,18.41,,6737,-209,-6
13:56:18,90614BC-0x5A,24.27,7.13,18.35,,6737,-208,-6
13:56:19,90614BC-0x5A,24.27,6.91,18.29,,6736,-210,-7
13:56:20,90614BC-0x5A,24.23,6.91,19.07,,6736,-209,-6
13:56:21,90614BC-0x5A,24.27,6.93,18.55,,6737,-208,-5
13:56:22,90614BC-0x5A,24.27,7.03,17.87,,6737,-207,-6
13:56:23,90614BC-0x5A,24.25,6.99,18.45,,6736,-208,-6
13:56:24,90614BC-0x5A,24.25,6.81,18.03,,6736,-211,-6
13:56:25,90614BC-0x5A,24.27,7.05,18.33,,6737,-208,-5
13:56:26,90614BC-0x5A,24.27,7.25,17.31,,6736,-206,-6
13:56:27,90614BC-0x5A,24.25,7.03,18.51,,6736,-207,-7
13:56:28,90614BC-0x5A,24.25,7.29,16.75,,6736,-206,-7
13:56:29,90614BC-0x5A,24.27,7.05,17.47,,6736,-209,-6
13:56:30,90614BC-0x5A,24.25,6.89,17.45,,6737,-210,-7
13:56:31,90614BC-0x5A,24.21,6.75,19.39,,6735,-212,-4
13:56:32,90614BC-0x5A,24.25,7.25,18.55,,6736,-206,-9
13:56:33,90614BC-0x5A,24.25,7.15,17.49,,6736,-207,-7
13:56:34,90614BC-0x5A,24.23,6.97,18.09,,6735,-211,-5
13:56:35,90614BC-0x5A,24.27,7.15,18.41,,6737,-206,-5
13:56:36,90614BC-0x5A,24.23,6.71,18.35,,6735,-211,-7
13:56:37,90614BC-0x5A,24.29,6.93,18.43,,6738,-209,-6
13:56:38,90614BC-0x5A,24.29,7.15,16.71,,6737,-211,-8
13:56:39,90614BC-0x5A,24.23,6.97,17.31,,6735,-209,-7
13:56:40,90614BC-0x5A,24.23,7.01,16.85,,6736,-208,-6
13:56:41,90614BC-0x5A,24.23,6.95,17.57,,6735,-209,-7
13:56:42,90614BC-0x5A,24.23,7.03,17.21,,6735,-208,-6
13:56:43,90614BC-0x5A,24.23,6.83,19.59,,6736,-209,-4
13:56:44,90614BC-0x5A,24.23,6.85,18.59,,6736,-210,-5
