16:32:27,90614BC-0x5A,EEPROM:,'9993,'62E3,'0201,'F71C,'FFFF,'B775,'8897,'82F3,'7D8E,'78F3,'72FE,'DADA,'A8FC,'2075,'BE5A,'0A66,'A468,'8E53,'53E3,'0022,'0055,'1D00,'00C1,'34FF,'8005,'0000,'1C4F,'8011,'1813,'2279,'928C,'E112
16:32:27,90614BC-0x5A,Ta [C],To [C],To2 [C],Tbody [C],RAM 3,RAM 4,RAM 5
16:32:28,90614BC-0x5A,25.07,40.51,41.79,,6740,1219,96
16:32:29,90614BC-0x5A,25.11,40.59,41.33,,6740,1220,93
16:32:30,90614BC-0x5A,25.13,40.61,41.31,,6741,1225,92
16:32:31,90614BC-0x5A,25.09,40.57,41.53,,6741,1220,95
16:32:32,90614BC-0x5A,25.11,40.61,42.07,,6741,1225,98
16:32:33,90614BC-0x5A,25.11,40.55,41.89,,6741,1225,96
16:32:34,90614BC-0x5A,25.13,40.55,41.13,,6740,1218,92
16:32:35,90614BC-0x5A,25.11,40.55,40.91,,6741,1212,91
16:32:36,90614BC-0x5A,25.17,40.61,41.21,,6742,1218,92
16:32:37,90614BC-0x5A,25.15,40.53,40.69,,6742,1208,89
16:32:38,90614BC-0x5A,25.11,40.49,40.05,,6741,1199,85
16:32:39,90614BC-0x5A,25.09,40.47,39.69,,6740,1200,83
16:32:40,90614BC-0x5A,25.09,40.47,39.55,,6740,1201,82
16:32:41,90614BC-0x5A,25.11,40.55,39.91,,6741,1205,84
16:32:42,90614BC-0x5A,25.09,40.47,39.95,,6740,1202,84
16:32:43,90614BC-0x5A,25.15,40.55,40.53,,6742,1206,88
16:32:44,90614BC-0x5A,25.09,40.49,40.01,,6741,1206,84
16:32:45,90614BC-0x5A,25.11,40.51,40.91,,6741,1211,91
16:32:46,90614BC-0x5A,25.07,40.45,40.81,,6740,1213,89
16:32:47,90614BC-0x5A,25.13,40.45,39.89,,6742,1200,83
16:32:48,90614BC-0x5A,25.09,40.49,39.79,,6740,1201,84
16:32:49,90614BC-0x5A,25.11,40.51,39.89,,6741,1200,84
16:32:50,90614BC-0x5A,25.09,40.53,40.43,,6740,1210,88
16:32:51,90614BC-0x5A,25.15,40.59,41.33,,6742,1219,93
16:32:52,90614BC-0x5A,25.13,40.51,41.07,,6741,1214,91
16:32:53,90614BC-0x5A,25.11,40.51,40.21,,6741,1207,85
16:32:54,90614BC-0x5A,25.15,40.55,40.39,,6742,1208,87
16:32:55,90614BC-0x5A,25.13,40.55,40.93,,6741,1213,90
16:32:56,90614BC-0x5A,25.11,40.51,40.75,,6741,1212,88
16:32:57,90614BC-0x5A,25.13,40.55,40.81,,6741,1213,89
16:32:58,90614BC-0x5A,25.15,40.57,39.79,,6742,1206,83
16:32:59,90614BC-0x5A,25.09,40.59,39.53,,6740,1205,82
16:33:00,90614BC-0x5A,25.09,40.53,41.41,,6740,1217,94
16:33:01,90614BC-0x5A,25.11,40.57,42.29,,6741,1223,99
16:33:02,90614BC-0x5A,25.09,40.57,42.25,,6740,1227,99
16:33:03,90614BC-0x5A,25.17,40.57,41.95,,6742,1224,98
16:33:04,90614BC-0x5A,25.15,40.57,41.13,,6742,1213,92
16:33:05,90614BC-0x5A,25.19,40.53,40.29,,6743,1203,86
16:33:06,90614BC-0x5A,25.21,40.49,39.79,,6743,1197,83
16:33:07,90614BC-0x5A,25.17,40.43,39.19,,6742,1190,79
16:33:08,90614BC-0x5A,25.15,40.41,39.13,,6742,1190,79
16:33:09,90614BC-0x5A,25.15,40.41,38.97,,6741,1185,78
16:33:10,90614BC-0x5A,25.17,40.41,39.13,,6742,1185,79
16:33:11,90614BC-0x5A,25.13,40.43,38.97,,6742,1193,78
16:33:12,90614BC-0x5A,25.13,40.53,39.33,,6741,1196,81
16:33:13,90614BC-0x5A,25.13,40.55,40.55,,6741,1210,88
16:33:14,90614BC-0x5A,25.19,40.55,42.37,,6743,1219,100
16:33:15,90614BC-0x5A,25.13,40.49,42.73,,6741,1222,101
16:33:16,90614BC-0x5A,25.21,40.55,41.47,,6743,1210,94
16:33:17,90614BC-0x5A,25.17,40.45,41.31,,6742,1208,92
16:33:18,90614BC-0x5A,25.19,40.45,40.59,,6743,1200,88
16:33:19,90614BC-0x5A,25.17,40.47,39.63,,6742,1196,82
16:33:20,90614BC-0x5A,25.17,40.51,39.37,,6742,1194,81
16:33:21,90614BC-0x5A,25.13,40.55,40.09,,6741,1202,86
16:33:22,90614BC-0x5A,25.17,40.53,40.09,,6742,1203,85
16:33:23,90614BC-0x5A,25.21,40.49,40.77,,6744,1206,89
16:33:24,90614BC-0x5A,25.21,40.61,41.01,,6743,1210,91
16:33:25,90614BC-0x5A,25.19,40.51,40.81,,6743,1205,89
16:33:26,90614BC-0x5A,25.17,40.41,39.27,,6742,1188,79
16:33:27,90614BC-0x5A,25.23,40.45,39.39,,6744,1188,81
16:33:28,90614BC-0x5A,25.21,40.39,39.25,,6743,1182,80
16:33:29,90614BC-0x5A,25.21,40.41,38.89,,6744,1182,78
16:33:30,90614BC-0x5A,25.19,40.39,39.09,,6743,1182,77
16:33:31,90614BC-0x5A,25.19,40.45,38.75,,6742,1184,76
16:33:32,90614BC-0x5A,25.15,40.51,38.37,,6742,1188,74
