14:44:45,90614BC-0x5A,EEPROM:,'9993,'62E3,'0201,'F71C,'FFFF,'B775,'9A5C,'93FB,'8DE3,'88AE,'81F3,'DADA,'A8FC,'2075,'BE5A,'0A66,'BA2F,'8E53,'53E3,'002A,'005C,'1CFD,'00C1,'34D7,'8007,'0000,'1C4B,'8011,'E80A,'2280,'928C,'E112
14:44:45,90614BC-0x5A,Ta [C],To [C],To2 [C],Tbody [C],RAM 3,RAM 4,RAM 5
14:44:45,90614BC-0x5A,23.25,8.01,-2.07,,6679,-936,-112
14:44:46,90614BC-0x5A,23.25,7.97,-0.93,,6679,-932,-108
14:44:47,90614BC-0x5A,23.25,7.95,0.01,,6679,-927,-105
14:44:48,90614BC-0x5A,23.23,7.93,0.69,,6678,-923,-102
14:44:49,90614BC-0x5A,23.27,8.09,1.57,,6679,-916,-101
14:44:50,90614BC-0x5A,23.23,7.89,2.05,,6679,-918,-97
14:44:51,90614BC-0x5A,23.25,7.93,2.37,,6679,-914,-95
14:44:52,90614BC-0x5A,23.29,7.93,2.83,,6680,-912,-94
14:44:53,90614BC-0x5A,23.27,7.95,3.71,,6679,-909,-89
14:44:54,90614BC-0x5A,23.29,8.01,3.63,,6680,-908,-90
14:44:55,90614BC-0x5A,23.21,7.91,4.11,,6678,-905,-88
14:44:56,90614BC-0x5A,23.27,8.03,4.29,,6679,-904,-87
14:44:57,90614BC-0x5A,23.21,7.97,4.73,,6678,-903,-85
14:44:58,90614BC-0x5A,23.21,7.85,4.57,,6678,-903,-87
14:44:59,90614BC-0x5A,23.17,8.01,4.51,,6677,-898,-88
14:45:00,90614BC-0x5A,23.19,7.89,4.75,,6677,-902,-85
14:45:01,90614BC-0x5A,23.23,7.91,5.15,,6678,-900,-84
14:45:02,90614BC-0x5A,23.21,8.03,4.65,,6678,-898,-86
14:45:03,90614BC-0x5A,23.23,7.99,5.11,,6678,-900,-84
14:45:04,90614BC-0x5A,23.25,7.95,4.91,,6678,-899,-85
14:45:05,90614BC-0x5A,23.21,7.97,5.05,,6678,-898,-84
14:45:06,90614BC-0x5A,23.23,7.97,5.37,,6678,-897,-83
14:45:07,90614BC-0x5A,23.21,7.93,5.45,,6678,-897,-82
14:45:08,90614BC-0x5A,23.19,7.95,5.27,,6677,-896,-83
14:45:09,90614BC-0x5A,23.23,7.93,5.43,,6678,-898,-81
14:45:10,90614BC-0x5A,23.21,7.95,5.33,,6678,-897,-82
14:45:11,90614BC-0x5A,23.21,8.01,5.05,,6678,-897,-85
14:45:12,90614BC-0x5A,23.21,7.93,5.41,,6677,-896,-83
14:45:14,90614BC-0x5A,23.23,7.93,5.23,,6679,-897,-84
14:45:15,90614BC-0x5A,23.17,7.87,5.63,,6678,-899,-82
14:45:16,90614BC-0x5A,23.23,7.97,5.73,,6679,-895,-81
14:45:17,90614BC-0x5A,23.21,7.93,5.73,,6678,-894,-81
14:45:18,90614BC-0x5A,23.23,7.97,5.41,,6679,-896,-83
14:45:19,90614BC-0x5A,23.17,7.95,5.47,,6677,-894,-82
14:45:20,90614BC-0x5A,23.21,7.91,5.91,,6678,-896,-80
14:45:21,90614BC-0x5A,23.21,7.91,5.83,,6678,-898,-81
14:45:22,90614BC-0x5A,23.21,7.85,5.53,,6678,-895,-83
14:45:23,90614BC-0x5A,23.19,7.97,5.43,,6677,-893,-83
14:45:24,90614BC-0x5A,23.23,7.93,5.41,,6679,-896,-83
14:45:25,90614BC-0x5A,23.21,7.97,5.21,,6678,-894,-84
14:45:26,90614BC-0x5A,23.23,7.97,5.93,,6678,-894,-81
14:45:27,90614BC-0x5A,23.23,7.99,6.17,,6679,-894,-80
14:45:28,90614BC-0x5A,23.21,7.97,5.51,,6678,-893,-83
14:45:29,90614BC-0x5A,23.21,7.97,5.97,,6678,-892,-80
14:45:30,90614BC-0x5A,23.17,7.91,5.61,,6677,-895,-82
14:45:31,90614BC-0x5A,23.19,7.95,5.97,,6677,-897,-81
14:45:32,90614BC-0x5A,23.25,7.97,5.71,,6679,-894,-82
14:45:33,90614BC-0x5A,23.23,7.93,6.03,,6678,-896,-80
14:45:34,90614BC-0x5A,23.25,8.01,5.97,,6679,-895,-80
14:45:35,90614BC-0x5A,23.21,8.09,5.43,,6678,-889,-83
14:45:36,90614BC-0x5A,23.23,8.01,5.65,,6678,-893,-82
14:45:37,90614BC-0x5A,23.23,8.03,5.89,,6678,-891,-81
14:45:38,90614BC-0x5A,23.21,8.01,5.33,,6678,-894,-83
14:45:39,90614BC-0x5A,23.21,7.95,5.91,,6678,-895,-80
14:45:40,90614BC-0x5A,23.21,7.95,5.71,,6678,-897,-82
14:45:41,90614BC-0x5A,23.19,7.89,5.85,,6677,-895,-81
14:45:42,90614BC-0x5A,23.21,7.95,5.99,,6678,-896,-80
14:45:43,90614BC-0x5A,23.27,7.97,6.59,,6679,-895,-77
14:45:44,90614BC-0x5A,23.21,7.99,5.99,,6678,-894,-80
14:45:45,90614BC-0x5A,23.23,8.03,6.05,,6678,-894,-80
14:45:46,90614BC-0x5A,23.21,8.01,5.95,,6678,-890,-80
14:45:47,90614BC-0x5A,23.21,8.05,5.97,,6678,-891,-81
14:45:48,90614BC-0x5A,23.19,7.89,6.35,,6677,-893,-78
14:45:49,90614BC-0x5A,23.21,8.01,6.09,,6678,-893,-80
