"t","type","k","id","Ta","To","To2","T"
14:37:49,"dch","5","01",23.41,8.27,10.33,4.653116
14:37:50,"dch","5","01",23.39,8.21,10.79,4.653102
14:37:51,"dch","5","01",23.39,8.27,10.51,4.653083
14:37:52,"dch","5","01",23.43,8.23,10.45,4.653071
14:37:53,"dch","5","01",23.35,8.17,10.65,4.653066
14:37:54,"dch","5","01",23.37,8.23,10.07,4.653078
14:37:55,"dch","5","01",23.39,8.27,10.15,4.653097
14:37:56,"dch","5","01",23.35,8.21,10.55,4.653125
14:37:57,"dch","5","01",23.37,8.25,10.35,4.653158
14:37:58,"dch","5","01",23.39,8.25,10.93,4.653201
14:37:59,"dch","5","01",23.37,8.25,10.17,4.653237
14:38:00,"dch","5","01",23.39,8.17,10.41,4.653302
14:38:01,"dch","5","01",23.35,8.23,10.49,4.653366
14:38:02,"dch","5","01",23.37,8.27,10.69,4.65345
14:38:03,"dch","5","01",23.41,8.21,10.21,4.653534
14:38:04,"dch","5","01",23.37,8.25,10.67,4.653635
14:38:05,"dch","5","01",23.37,8.21,10.81,4.653747
14:38:06,"dch","5","01",23.39,8.23,10.71,4.653869
14:38:07,"dch","5","01",23.41,8.39,10.29,4.653992
14:38:08,"dch","5","01",23.41,8.17,10.93,4.654131
14:38:09,"dch","5","01",23.37,8.33,10.75,4.654275
14:38:10,"dch","5","01",23.37,8.23,10.01,4.654424
14:38:11,"dch","5","01",23.41,8.29,10.33,4.654585
14:38:12,"dch","5","01",23.39,8.23,10.33,4.654739
14:38:13,"dch","5","01",23.37,8.25,10.61,4.654911
14:38:14,"dch","5","01",23.39,8.27,10.25,4.655092
14:38:15,"dch","5","01",23.33,8.21,10.29,4.655284
14:38:16,"dch","5","01",23.39,8.23,10.71,4.655484
14:38:17,"dch","5","01",23.39,8.31,9.87,4.655686
14:38:18,"dch","5","01",23.33,8.21,10.23,4.655891
14:38:19,"dch","5","01",23.37,8.21,10.21,4.656102
14:38:20,"dch","5","01",23.37,8.21,10.43,4.656311
14:38:21,"dch","5","01",23.37,8.27,10.53,4.65653
14:38:22,"dch","5","01",23.35,8.25,10.41,4.656747
14:38:23,"dch","5","01",23.35,8.13,10.23,4.656969
14:38:24,"dch","5","01",23.41,8.25,10.21,4.657177
14:38:25,"dch","5","01",23.35,8.27,10.33,4.657389
14:38:26,"dch","5","01",23.37,8.29,10.29,4.65761
14:38:27,"dch","5","01",23.37,8.21,10.05,4.657828
14:38:28,"dch","5","01",23.35,8.23,10.31,4.658047
14:38:29,"dch","5","01",23.37,8.23,10.19,4.658277
14:38:30,"dch","5","01",23.33,8.21,9.93,4.658489
14:38:31,"dch","5","01",23.37,8.31,9.91,4.6587
14:38:32,"dch","5","01",23.33,8.21,9.83,4.6589
14:38:33,"dch","5","01",23.37,8.27,9.97,4.659114
14:38:34,"dch","5","01",23.35,8.21,9.77,4.659321
14:38:35,"dch","5","01",23.33,8.23,10.19,4.659526
14:38:36,"dch","5","01",23.35,8.17,10.59,4.659718
14:38:37,"dch","5","01",23.37,8.21,10.39,4.659919
14:38:38,"dch","5","01",23.37,8.27,10.01,4.66011
14:38:39,"dch","5","01",23.37,8.25,10.57,4.660289
14:38:40,"dch","5","01",23.37,8.31,10.35,4.660466
14:38:41,"dch","5","01",23.37,8.17,10.81,4.660625
14:38:42,"dch","5","01",23.33,8.25,10.13,4.660777
14:38:43,"dch","5","01",23.37,8.27,10.37,4.660922
14:38:44,"dch","5","01",23.35,8.23,10.45,4.661064
14:38:45,"dch","5","01",23.31,8.23,10.29,4.6612
14:38:46,"dch","5","01",23.35,8.31,10.15,4.661321
14:38:47,"dch","5","01",23.35,8.19,10.23,4.661446
14:38:48,"dch","5","01",23.31,8.17,10.43,4.661561
14:38:49,"dch","5","01",23.35,8.27,10.25,4.661672
14:38:50,"dch","5","01",23.31,8.19,10.03,4.661781
14:38:51,"dch","5","01",23.31,8.23,9.87,4.661886
14:38:52,"dch","5","01",23.35,8.23,10.33,4.661996
