"t","type","k","id","Ta","To","To2","T"
15:52:22,"bcf","40","05",25.29,40.13,97.57,39.581465
15:52:23,"bcf","40","05",25.33,40.29,88.35,39.581478
15:52:24,"bcf","40","05",25.33,40.37,78.67,39.581483
15:52:25,"bcf","40","05",25.37,40.67,70.19,39.581492
15:52:26,"bcf","40","05",25.37,40.73,63.03,39.581507
15:52:27,"bcf","40","05",25.39,40.97,56.57,39.581516
15:52:29,"bcf","40","05",25.43,40.83,50.13,39.581518
15:52:30,"bcf","40","05",25.43,40.79,47.45,39.581512
15:52:31,"bcf","40","05",25.37,40.95,46.85,39.581507
15:52:32,"bcf","40","05",25.41,40.95,45.73,39.581496
15:52:33,"bcf","40","05",25.43,40.99,45.01,39.581497
15:52:34,"bcf","40","05",25.43,40.87,44.71,39.581487
15:52:35,"bcf","40","05",25.41,40.97,42.97,39.581477
15:52:36,"bcf","40","05",25.39,40.79,43.83,39.581486
15:52:37,"bcf","40","05",25.41,40.71,41.93,39.581484
15:52:38,"bcf","40","05",25.43,40.87,44.67,39.581474
15:52:39,"bcf","40","05",25.41,40.91,45.91,39.581467
15:52:40,"bcf","40","05",25.41,40.89,46.89,39.581453
15:52:41,"bcf","40","05",25.43,40.87,45.13,39.581431
15:52:42,"bcf","40","05",25.43,40.97,45.45,39.581415
15:52:43,"bcf","40","05",25.43,41.07,43.41,39.581401
15:52:44,"bcf","40","05",25.45,40.87,43.23,39.581388
15:52:45,"bcf","40","05",25.39,40.81,41.65,39.581359
15:52:46,"bcf","40","05",25.43,40.97,40.39,39.581348
15:52:47,"bcf","40","05",25.43,40.93,41.65,39.581317
15:52:48,"bcf","40","05",25.43,40.85,41.75,39.581306
15:52:49,"bcf","40","05",25.43,40.87,40.31,39.581281
15:52:50,"bcf","40","05",25.41,40.87,39.65,39.581267
15:52:51,"bcf","40","05",25.43,41.01,39.13,39.581257
15:52:52,"bcf","40","05",25.41,40.93,39.67,39.58124
15:52:53,"bcf","40","05",25.41,40.89,40.51,39.581227
15:52:54,"bcf","40","05",25.45,41.05,39.79,39.581207
15:52:55,"bcf","40","05",25.45,40.99,40.07,39.581194
15:52:56,"bcf","40","05",25.33,40.97,43.29,39.581179
15:52:57,"bcf","40","05",25.43,40.75,45.55,39.581169
15:52:58,"bcf","40","05",25.47,40.79,47.15,39.58115
15:52:59,"bcf","40","05",25.43,40.79,47.25,39.581137
15:53:00,"bcf","40","05",25.43,40.97,45.81,39.581129
15:53:01,"bcf","40","05",25.43,40.87,42.85,39.581118
15:53:02,"bcf","40","05",25.47,40.91,42.51,39.581109
15:53:04,"bcf","40","05",25.45,40.99,43.23,39.581076
15:53:06,"bcf","40","05",25.43,40.85,42.85,39.581046
15:53:07,"bcf","40","05",25.43,40.87,42.31,39.581033
15:53:09,"bcf","40","05",25.45,40.85,43.87,39.581008
15:53:10,"bcf","40","05",25.47,40.97,41.91,39.580997
15:53:11,"bcf","40","05",25.45,40.99,41.25,39.580997
15:53:12,"bcf","40","05",25.49,40.81,40.81,39.580993
15:53:13,"bcf","40","05",25.47,40.83,41.47,39.580979
15:53:14,"bcf","40","05",25.45,40.99,37.77,39.580973
15:53:15,"bcf","40","05",25.49,40.79,39.53,39.58097
15:53:16,"bcf","40","05",25.47,40.87,39.77,39.58096
15:53:17,"bcf","40","05",25.47,40.93,39.11,39.580964
15:53:18,"bcf","40","05",25.47,40.93,39.69,39.580955
15:53:19,"bcf","40","05",25.49,40.97,37.53,39.580948
15:53:20,"bcf","40","05",25.49,40.99,36.39,39.580943
15:53:21,"bcf","40","05",25.49,41.01,35.41,39.580937
15:53:22,"bcf","40","05",25.47,40.93,35.87,39.580939
15:53:23,"bcf","40","05",25.47,40.85,35.65,39.580932
15:53:24,"bcf","40","05",25.45,40.89,36.03,39.580942
15:53:25,"bcf","40","05",25.49,40.89,38.21,39.580948
