"t","type","k","id","Ta","To","To2","T"
14:20:49,"dci","5","04",23.15,6.79,9.59,4.656205
14:20:50,"dci","5","04",23.17,6.75,10.19,4.65618
14:20:51,"dci","5","04",23.15,6.71,10.11,4.656162
14:20:52,"dci","5","04",23.07,6.77,9.49,4.656151
14:20:53,"dci","5","04",23.11,6.81,9.71,4.656143
14:20:54,"dci","5","04",23.07,6.73,9.69,4.65615
14:20:55,"dci","5","04",23.11,6.77,9.27,4.656148
14:20:56,"dci","5","04",23.15,6.81,9.17,4.656145
14:20:57,"dci","5","04",23.11,6.71,9.07,4.656135
14:20:58,"dci","5","04",23.13,6.77,10.21,4.656149
14:20:59,"dci","5","04",23.13,6.75,9.31,4.656167
14:21:00,"dci","5","04",23.11,6.77,9.31,4.656191
14:21:01,"dci","5","04",23.15,6.81,9.41,4.656201
14:21:02,"dci","5","04",23.07,6.73,9.29,4.656224
14:21:03,"dci","5","04",23.13,6.69,9.89,4.656255
14:21:04,"dci","5","04",23.15,6.77,9.57,4.656295
14:21:05,"dci","5","04",23.07,6.71,9.45,4.65632
14:21:06,"dci","5","04",23.13,6.75,9.89,4.656358
14:21:07,"dci","5","04",23.11,6.69,9.67,4.656388
14:21:08,"dci","5","04",23.11,6.69,9.61,4.65643
14:21:09,"dci","5","04",23.13,6.75,9.73,4.65648
14:21:10,"dci","5","04",23.11,6.75,9.93,4.656516
14:21:11,"dci","5","04",23.09,6.79,9.27,4.656569
14:21:12,"dci","5","04",23.11,6.73,9.95,4.656614
14:21:13,"dci","5","04",23.09,6.63,9.49,4.656661
14:21:14,"dci","5","04",23.11,6.71,9.57,4.656711
14:21:15,"dci","5","04",23.07,6.69,9.35,4.656768
14:21:16,"dci","5","04",23.13,6.79,9.23,4.656807
14:21:17,"dci","5","04",23.13,6.85,9.21,4.656842
14:21:18,"dci","5","04",23.15,6.79,9.69,4.656885
14:21:20,"dci","5","04",23.09,6.71,9.29,4.656983
14:21:21,"dci","5","04",23.15,6.77,9.89,4.657037
14:21:22,"dci","5","04",23.11,6.73,9.33,4.657091
14:21:23,"dci","5","04",23.07,6.65,9.69,4.657148
14:21:24,"dci","5","04",23.09,6.79,9.21,4.657191
14:21:25,"dci","5","04",23.07,6.63,9.21,4.657231
14:21:26,"dci","5","04",23.13,6.81,9.39,4.657276
14:21:27,"dci","5","04",23.11,6.71,9.31,4.657324
14:21:28,"dci","5","04",23.09,6.79,9.49,4.657351
14:21:29,"dci","5","04",23.09,6.79,9.29,4.65738
14:21:30,"dci","5","04",23.07,6.69,9.69,4.657407
14:21:31,"dci","5","04",23.11,6.75,9.35,4.657444
14:21:32,"dci","5","04",23.13,6.85,9.29,4.657465
14:21:33,"dci","5","04",23.13,6.71,9.41,4.657488
14:21:34,"dci","5","04",23.09,6.75,9.53,4.65751
14:21:35,"dci","5","04",23.07,6.75,9.23,4.657531
14:21:36,"dci","5","04",23.07,6.69,8.91,4.657542
14:21:37,"dci","5","04",23.11,6.75,9.31,4.657556
14:21:38,"dci","5","04",23.09,6.71,9.83,4.657563
14:21:39,"dci","5","04",23.07,6.79,9.27,4.657562
14:21:40,"dci","5","04",23.11,6.73,9.61,4.657565
14:21:41,"dci","5","04",23.11,6.75,8.99,4.657557
14:21:42,"dci","5","04",23.07,6.71,9.71,4.657547
14:21:43,"dci","5","04",23.07,6.73,9.25,4.657533
14:21:44,"dci","5","04",23.09,6.75,9.21,4.657514
14:21:45,"dci","5","04",23.11,6.71,9.35,4.657489
14:21:46,"dci","5","04",23.13,6.73,9.21,4.657458
14:21:47,"dci","5","04",23.07,6.77,9.37,4.657433
14:21:48,"dci","5","04",23.09,6.77,8.85,4.65741
14:21:49,"dci","5","04",23.07,6.75,9.63,4.657385
14:21:50,"dci","5","04",23.11,6.89,9.19,4.657361
14:21:51,"dci","5","04",23.15,6.65,9.35,4.65733
14:21:52,"dci","5","04",23.07,6.69,9.47,4.657295
14:21:53,"dci","5","04",23.13,6.83,9.35,4.65727
14:21:54,"dci","5","04",23.09,6.75,9.11,4.65725
