"t","type","k","id","Ta","To","To2","T"
14:18:52,"dci","5","03",23.13,6.69,12.27,4.657715
14:18:53,"dci","5","03",23.09,6.57,10.95,4.657742
14:18:54,"dci","5","03",23.17,6.65,11.83,4.657745
14:18:55,"dci","5","03",23.11,6.55,12.07,4.657754
14:18:56,"dci","5","03",23.11,6.57,11.39,4.657752
14:18:57,"dci","5","03",23.17,6.73,11.39,4.657746
14:18:58,"dci","5","03",23.17,6.69,10.79,4.657729
14:18:59,"dci","5","03",23.11,6.59,10.79,4.657709
14:19:00,"dci","5","03",23.17,6.63,11.49,4.657683
14:19:01,"dci","5","03",23.11,6.65,10.77,4.65765
14:19:02,"dci","5","03",23.11,6.63,10.09,4.657612
14:19:03,"dci","5","03",23.11,6.57,10.83,4.657576
14:19:04,"dci","5","03",23.13,6.67,10.77,4.657549
14:19:05,"dci","5","03",23.13,6.63,11.45,4.657524
14:19:06,"dci","5","03",23.09,6.63,11.15,4.657488
14:19:07,"dci","5","03",23.11,6.53,11.01,4.657459
14:19:08,"dci","5","03",23.09,6.55,10.91,4.657436
14:19:09,"dci","5","03",23.17,6.59,11.31,4.657407
14:19:10,"dci","5","03",23.11,6.57,10.75,4.657372
14:19:11,"dci","5","03",23.13,6.61,10.65,4.65734
14:19:12,"dci","5","03",23.13,6.55,10.79,4.65731
14:19:13,"dci","5","03",23.11,6.67,11.15,4.657277
14:19:14,"dci","5","03",23.07,6.49,10.77,4.657243
14:19:15,"dci","5","03",23.13,6.65,10.23,4.657208
14:19:16,"dci","5","03",23.15,6.65,10.95,4.657169
14:19:17,"dci","5","03",23.11,6.65,10.23,4.657143
14:19:18,"dci","5","03",23.11,6.51,9.99,4.657118
14:19:19,"dci","5","03",23.09,6.65,9.93,4.657096
14:19:20,"dci","5","03",23.13,6.53,10.63,4.657083
14:19:21,"dci","5","03",23.09,6.71,10.31,4.657071
14:19:22,"dci","5","03",23.11,6.57,11.57,4.657058
14:19:23,"dci","5","03",23.03,6.49,10.33,4.657046
14:19:24,"dci","5","03",23.11,6.55,11.21,4.657043
14:19:25,"dci","5","03",23.15,6.67,10.99,4.657041
14:19:26,"dci","5","03",23.13,6.65,10.95,4.657047
14:19:27,"dci","5","03",23.11,6.53,10.49,4.657041
14:19:28,"dci","5","03",23.07,6.67,10.25,4.657062
14:19:29,"dci","5","03",23.09,6.67,11.03,4.657077
14:19:30,"dci","5","03",23.11,6.71,9.91,4.657109
14:19:31,"dci","5","03",23.09,6.75,10.51,4.657138
14:19:32,"dci","5","03",23.07,6.69,9.93,4.657168
14:19:33,"dci","5","03",23.09,6.61,11.57,4.657205
14:19:34,"dci","5","03",23.07,6.55,11.39,4.657237
14:19:35,"dci","5","03",23.11,6.61,10.63,4.657284
14:19:36,"dci","5","03",23.11,6.53,10.77,4.657333
14:19:37,"dci","5","03",23.09,6.65,10.77,4.657378
14:19:38,"dci","5","03",23.11,6.63,11.29,4.657412
14:19:39,"dci","5","03",23.09,6.61,10.47,4.657467
14:19:40,"dci","5","03",23.09,6.53,11.47,4.657511
14:19:41,"dci","5","03",23.11,6.57,10.69,4.657549
14:19:42,"dci","5","03",23.05,6.55,11.07,4.657597
14:19:43,"dci","5","03",23.09,6.57,10.83,4.657648
14:19:44,"dci","5","03",23.05,6.61,9.81,4.657697
14:19:45,"dci","5","03",23.11,6.55,11.51,4.657749
14:19:46,"dci","5","03",23.07,6.67,10.71,4.657804
14:19:47,"dci","5","03",23.13,6.67,11.03,4.657855
14:19:48,"dci","5","03",23.09,6.59,10.83,4.657902
14:19:49,"dci","5","03",23.11,6.65,11.23,4.657947
14:19:50,"dci","5","03",23.09,6.63,10.93,4.657985
14:19:51,"dci","5","03",23.11,6.61,10.47,4.65803
14:19:52,"dci","5","03",23.09,6.57,11.25,4.658065
14:19:53,"dci","5","03",23.07,6.57,10.41,4.658113
14:19:54,"dci","5","03",23.09,6.63,10.99,4.658152
14:19:55,"dci","5","03",23.11,6.59,11.53,4.658193
14:19:56,"dci","5","03",23.09,6.59,11.13,4.658231
14:19:57,"dci","5","03",23.11,6.67,10.67,4.658279
14:19:58,"dci","5","03",23.07,6.57,11.33,4.658312
14:19:59,"dci","5","03",23.11,6.63,10.85,4.658352
