"t","type","k","id","Ta","To","To2","T"
14:24:48,"dci","5","06",23.03,6.69,3.23,4.658373
14:24:49,"dci","5","06",23.03,6.69,3.47,4.658282
14:24:50,"dci","5","06",23.05,6.67,3.81,4.658184
14:24:51,"dci","5","06",23.07,6.71,4.41,4.658086
14:24:52,"dci","5","06",23.03,6.67,4.81,4.658003
14:24:53,"dci","5","06",23.03,6.67,5.57,4.657923
14:24:54,"dci","5","06",22.99,6.65,5.79,4.657838
14:24:55,"dci","5","06",23.03,6.73,5.77,4.657763
14:24:56,"dci","5","06",23.03,6.69,6.07,4.657685
14:24:57,"dci","5","06",23.03,6.67,5.95,4.657609
14:24:58,"dci","5","06",22.99,6.69,6.03,4.657538
14:24:59,"dci","5","06",22.99,6.71,5.81,4.657477
14:25:00,"dci","5","06",23.03,6.71,6.15,4.657409
14:25:01,"dci","5","06",23.03,6.69,5.41,4.657351
14:25:02,"dci","5","06",23.03,6.73,5.97,4.657297
14:25:03,"dci","5","06",22.99,6.75,6.07,4.657245
14:25:04,"dci","5","06",22.99,6.71,5.99,4.657202
14:25:05,"dci","5","06",23.03,6.69,6.43,4.657155
14:25:06,"dci","5","06",22.99,6.67,6.11,4.657123
14:25:07,"dci","5","06",23.03,6.65,6.19,4.657111
14:25:08,"dci","5","06",22.99,6.65,6.19,4.657097
14:25:09,"dci","5","06",22.97,6.69,6.37,4.657084
14:25:10,"dci","5","06",22.99,6.65,6.59,4.657086
14:25:11,"dci","5","06",22.99,6.71,6.43,4.657097
14:25:12,"dci","5","06",23.03,6.69,6.51,4.65711
14:25:13,"dci","5","06",22.97,6.69,6.21,4.657142
14:25:14,"dci","5","06",23.03,6.75,5.83,4.657159
14:25:15,"dci","5","06",22.99,6.67,6.59,4.657188
14:25:16,"dci","5","06",22.99,6.67,5.99,4.657234
14:25:17,"dci","5","06",23.01,6.65,6.63,4.657287
14:25:18,"dci","5","06",23.03,6.67,5.93,4.65734
14:25:19,"dci","5","06",22.99,6.73,6.03,4.657386
14:25:20,"dci","5","06",22.95,6.73,6.73,4.657445
14:25:21,"dci","5","06",22.99,6.67,6.13,4.65752
14:25:22,"dci","5","06",22.99,6.65,6.03,4.657589
14:25:23,"dci","5","06",22.97,6.59,6.41,4.657664
14:25:24,"dci","5","06",23.01,6.69,6.07,4.657746
14:25:25,"dci","5","06",22.99,6.65,6.49,4.657823
14:25:26,"dci","5","06",22.99,6.65,5.91,4.657905
14:25:27,"dci","5","06",22.97,6.69,6.01,4.657988
14:25:28,"dci","5","06",23.01,6.69,6.09,4.658077
14:25:29,"dci","5","06",22.99,6.75,5.79,4.658166
14:25:30,"dci","5","06",23.01,6.73,6.35,4.658262
14:25:31,"dci","5","06",23.01,6.67,6.53,4.658352
14:25:32,"dci","5","06",23.01,6.69,5.97,4.658441
14:25:33,"dci","5","06",23.01,6.73,5.83,4.658544
14:25:34,"dci","5","06",22.97,6.75,5.75,4.65864
14:25:35,"dci","5","06",22.97,6.69,5.95,4.658747
14:25:36,"dci","5","06",23.01,6.77,5.81,4.658847
14:25:37,"dci","5","06",23.03,6.77,6.19,4.658926
14:25:38,"dci","5","06",23.01,6.67,6.61,4.659004
14:25:39,"dci","5","06",22.99,6.59,6.57,4.659081
14:25:40,"dci","5","06",22.99,6.69,6.25,4.659164
14:25:41,"dci","5","06",22.95,6.67,6.09,4.659225
14:25:42,"dci","5","06",23.01,6.63,6.87,4.65929
14:25:43,"dci","5","06",22.99,6.79,6.81,4.659338
14:25:44,"dci","5","06",22.99,6.75,6.27,4.659393
14:25:45,"dci","5","06",22.99,6.75,6.25,4.659434
14:25:46,"dci","5","06",22.95,6.63,6.13,4.659477
14:25:47,"dci","5","06",23.01,6.69,6.55,4.65951
14:25:48,"dci","5","06",23.03,6.73,6.03,4.659542
14:25:49,"dci","5","06",22.95,6.73,6.37,4.659579
14:25:50,"dci","5","06",22.97,6.65,5.91,4.659604
14:25:51,"dci","5","06",22.97,6.75,6.09,4.659617
