"t","type","k","id","Ta","To","To2","T"
15:47:00,"bcf","40","02",25.19,41.23,103.73,39.568236
15:47:01,"bcf","40","02",25.21,41.15,93.13,39.568291
15:47:02,"bcf","40","02",25.27,41.21,81.47,39.568363
15:47:03,"bcf","40","02",25.25,41.03,74.17,39.568418
15:47:04,"bcf","40","02",25.27,40.99,67.83,39.568469
15:47:05,"bcf","40","02",25.33,40.95,62.15,39.56853
15:47:07,"bcf","40","02",25.31,41.03,56.07,39.568638
15:47:09,"bcf","40","02",25.33,40.95,52.51,39.568743
15:47:11,"bcf","40","02",25.33,40.75,52.89,39.56885
15:47:12,"bcf","40","02",25.35,40.93,51.73,39.568903
15:47:14,"bcf","40","02",25.35,40.89,51.85,39.569009
15:47:15,"bcf","40","02",25.39,40.91,51.23,39.569062
15:47:16,"bcf","40","02",25.37,40.99,52.35,39.569111
15:47:17,"bcf","40","02",25.35,40.99,51.91,39.569166
15:47:19,"bcf","40","02",25.39,40.85,50.75,39.569235
15:47:20,"bcf","40","02",25.39,40.79,48.17,39.569342
15:47:21,"bcf","40","02",25.39,40.73,45.65,39.569402
15:47:22,"bcf","40","02",25.37,40.85,45.49,39.569469
15:47:23,"bcf","40","02",25.39,40.85,45.61,39.569531
15:47:24,"bcf","40","02",25.39,40.81,45.07,39.569585
15:47:25,"bcf","40","02",25.41,40.83,46.89,39.56963
15:47:26,"bcf","40","02",25.39,40.79,45.75,39.56968
15:47:27,"bcf","40","02",25.39,40.87,45.55,39.569751
15:47:28,"bcf","40","02",25.41,40.85,46.53,39.569813
15:47:29,"bcf","40","02",25.41,40.79,47.07,39.569885
15:47:30,"bcf","40","02",25.39,40.83,47.67,39.569944
15:47:31,"bcf","40","02",25.41,40.95,45.37,39.57
15:47:32,"bcf","40","02",25.37,40.81,45.47,39.570055
15:47:33,"bcf","40","02",25.41,40.87,42.51,39.570122
15:47:34,"bcf","40","02",25.41,40.83,45.23,39.57018
15:47:35,"bcf","40","02",25.41,40.87,46.07,39.570244
15:47:36,"bcf","40","02",25.41,40.97,46.63,39.570312
15:47:37,"bcf","40","02",25.43,40.93,45.85,39.570382
15:47:38,"bcf","40","02",25.39,40.87,46.09,39.570429
15:47:39,"bcf","40","02",25.41,40.85,44.55,39.570488
15:47:40,"bcf","40","02",25.41,40.79,42.09,39.570552
15:47:41,"bcf","40","02",25.39,40.87,41.95,39.570612
15:47:42,"bcf","40","02",25.41,40.79,42.37,39.57068
15:47:43,"bcf","40","02",25.43,40.75,42.31,39.570743
15:47:44,"bcf","40","02",25.43,40.73,40.99,39.570812
15:47:45,"bcf","40","02",25.39,40.77,40.83,39.57088
15:47:46,"bcf","40","02",25.43,40.81,40.53,39.570946
15:47:47,"bcf","40","02",25.43,40.75,41.43,39.571018
15:47:48,"bcf","40","02",25.41,40.81,41.39,39.571077
15:47:49,"bcf","40","02",25.39,40.85,43.45,39.571142
15:47:50,"bcf","40","02",25.43,40.85,43.07,39.571207
15:47:51,"bcf","40","02",25.45,40.97,44.63,39.571269
15:47:52,"bcf","40","02",25.43,40.87,42.61,39.571327
15:47:53,"bcf","40","02",25.43,40.81,43.37,39.571382
15:47:54,"bcf","40","02",25.41,40.83,42.67,39.571439
15:47:55,"bcf","40","02",25.43,40.81,42.31,39.571502
15:47:56,"bcf","40","02",25.47,40.81,39.47,39.571556
15:47:57,"bcf","40","02",25.43,40.95,41.49,39.571601
15:47:58,"bcf","40","02",25.43,40.79,42.01,39.57165
15:47:59,"bcf","40","02",25.43,40.81,41.15,39.571694
15:48:00,"bcf","40","02",25.43,40.85,39.91,39.571745
15:48:01,"bcf","40","02",25.41,40.81,41.57,39.571799
15:48:02,"bcf","40","02",25.41,40.99,41.19,39.571844
15:48:03,"bcf","40","02",25.43,40.81,42.33,39.571888
