"t","type","k","id","Ta","To","To2","T"
14:26:50,"dci","5","07",22.89,6.55,7.59,4.655957
14:26:51,"dci","5","07",22.93,6.65,7.43,4.655908
14:26:52,"dci","5","07",22.93,6.63,7.93,4.655856
14:26:53,"dci","5","07",22.93,6.57,7.19,4.655814
14:26:54,"dci","5","07",22.93,6.61,7.49,4.655786
14:26:55,"dci","5","07",22.95,6.69,8.11,4.655762
14:26:56,"dci","5","07",22.97,6.77,8.23,4.65573
14:26:57,"dci","5","07",22.93,6.57,8.35,4.655694
14:26:58,"dci","5","07",22.97,6.65,8.13,4.65566
14:26:59,"dci","5","07",22.93,6.57,7.75,4.655644
14:27:00,"dci","5","07",22.93,6.59,8.67,4.655634
14:27:01,"dci","5","07",22.91,6.47,8.49,4.655633
14:27:02,"dci","5","07",22.93,6.61,8.31,4.655639
14:27:03,"dci","5","07",22.93,6.51,8.49,4.65564
14:27:04,"dci","5","07",22.93,6.73,8.65,4.655655
14:27:05,"dci","5","07",22.93,6.61,8.75,4.655674
14:27:06,"dci","5","07",22.91,6.53,8.81,4.655706
14:27:07,"dci","5","07",22.91,6.61,9.09,4.655735
14:27:08,"dci","5","07",22.93,6.57,8.47,4.655758
14:27:09,"dci","5","07",22.95,6.57,8.77,4.655795
14:27:10,"dci","5","07",22.93,6.57,7.87,4.655841
14:27:11,"dci","5","07",22.89,6.59,8.57,4.655877
14:27:12,"dci","5","07",22.89,6.65,8.73,4.65591
14:27:13,"dci","5","07",22.93,6.57,8.95,4.655958
14:27:14,"dci","5","07",22.93,6.59,8.99,4.656018
14:27:15,"dci","5","07",22.93,6.63,8.63,4.656078
14:27:16,"dci","5","07",22.95,6.65,8.69,4.656144
14:27:17,"dci","5","07",22.93,6.63,8.81,4.656208
14:27:18,"dci","5","07",22.95,6.63,8.63,4.656285
14:27:19,"dci","5","07",22.93,6.65,8.77,4.656351
14:27:20,"dci","5","07",22.95,6.65,8.85,4.656432
14:27:21,"dci","5","07",22.89,6.55,9.53,4.656519
14:27:22,"dci","5","07",22.95,6.53,9.35,4.65662
14:27:23,"dci","5","07",22.89,6.55,9.37,4.656705
14:27:24,"dci","5","07",22.89,6.61,8.83,4.656798
14:27:25,"dci","5","07",22.89,6.55,8.97,4.65688
14:27:26,"dci","5","07",22.93,6.65,8.69,4.656981
14:27:27,"dci","5","07",22.91,6.53,8.75,4.657103
14:27:28,"dci","5","07",22.89,6.59,8.79,4.657219
14:27:29,"dci","5","07",22.91,6.57,9.53,4.657325
14:27:30,"dci","5","07",22.89,6.57,8.79,4.657435
14:27:31,"dci","5","07",22.87,6.51,8.77,4.657554
14:27:32,"dci","5","07",22.95,6.55,9.01,4.657664
14:27:33,"dci","5","07",22.91,6.53,9.51,4.657782
14:27:34,"dci","5","07",22.93,6.65,8.87,4.657899
14:27:35,"dci","5","07",22.91,6.55,9.53,4.658028
14:27:36,"dci","5","07",22.91,6.57,8.75,4.658146
14:27:37,"dci","5","07",22.87,6.51,8.75,4.658271
14:27:38,"dci","5","07",22.93,6.57,8.75,4.658403
14:27:39,"dci","5","07",22.93,6.51,9.27,4.658529
14:27:40,"dci","5","07",22.89,6.61,9.73,4.658651
14:27:41,"dci","5","07",22.93,6.55,9.17,4.658783
14:27:42,"dci","5","07",22.93,6.55,9.45,4.658916
14:27:44,"dci","5","07",22.89,6.59,8.81,4.659185
14:27:45,"dci","5","07",22.89,6.57,9.07,4.659312
14:27:47,"dci","5","07",22.89,6.61,9.33,4.659581
14:27:48,"dci","5","07",22.91,6.65,9.15,4.65971
14:27:50,"dci","5","07",22.89,6.53,9.17,4.659973
14:27:51,"dci","5","07",22.87,6.57,8.59,4.660095
14:27:52,"dci","5","07",22.89,6.59,8.75,4.660201
14:27:53,"dci","5","07",22.89,6.57,9.31,4.660315
14:27:54,"dci","5","07",22.89,6.61,9.31,4.660412
