"t","type","k","id","Ta","To","To2","T"
16:29:00,"dch","40","02",24.33,40.37,50.49,39.588074
16:29:01,"dch","40","02",24.39,40.41,47.91,39.588064
16:29:02,"dch","40","02",24.41,40.47,46.49,39.588051
16:29:03,"dch","40","02",24.47,40.57,44.69,39.588045
16:29:04,"dch","40","02",24.45,40.55,44.67,39.58803
16:29:05,"dch","40","02",24.51,40.63,43.19,39.588029
16:29:06,"dch","40","02",24.47,40.57,42.39,39.588027
16:29:07,"dch","40","02",24.55,40.57,42.09,39.588027
16:29:08,"dch","40","02",24.49,40.61,42.77,39.588021
16:29:09,"dch","40","02",24.49,40.55,43.97,39.588022
16:29:10,"dch","40","02",24.57,40.61,44.15,39.588028
16:29:11,"dch","40","02",24.55,40.57,43.33,39.58802
16:29:12,"dch","40","02",24.55,40.61,42.33,39.588017
16:29:13,"dch","40","02",24.55,40.57,41.41,39.588025
16:29:14,"dch","40","02",24.55,40.57,41.05,39.588027
16:29:15,"dch","40","02",24.49,40.53,40.65,39.588025
16:29:16,"dch","40","02",24.55,40.61,40.93,39.588041
16:29:17,"dch","40","02",24.53,40.53,40.89,39.588059
16:29:18,"dch","40","02",24.53,40.65,40.71,39.588069
16:29:19,"dch","40","02",24.55,40.55,40.61,39.588069
16:29:20,"dch","40","02",24.51,40.59,40.55,39.588064
16:29:21,"dch","40","02",24.53,40.53,40.61,39.588073
16:29:22,"dch","40","02",24.55,40.57,41.01,39.588076
16:29:23,"dch","40","02",24.49,40.57,41.79,39.588088
16:29:24,"dch","40","02",24.55,40.51,42.63,39.588112
16:29:25,"dch","40","02",24.59,40.57,41.53,39.588122
16:29:26,"dch","40","02",24.51,40.57,40.55,39.588132
16:29:27,"dch","40","02",24.57,40.63,40.71,39.58815
16:29:28,"dch","40","02",24.55,40.59,41.15,39.588169
16:29:29,"dch","40","02",24.57,40.57,41.61,39.588187
16:29:30,"dch","40","02",24.59,40.63,41.43,39.588215
16:29:31,"dch","40","02",24.63,40.61,41.51,39.588244
16:29:32,"dch","40","02",24.57,40.55,41.87,39.58828
16:29:33,"dch","40","02",24.59,40.53,42.23,39.5883
16:29:34,"dch","40","02",24.59,40.53,42.15,39.588327
16:29:35,"dch","40","02",24.59,40.51,42.67,39.588334
16:29:36,"dch","40","02",24.59,40.59,43.11,39.588359
16:29:37,"dch","40","02",24.63,40.57,43.43,39.588388
16:29:38,"dch","40","02",24.61,40.53,43.89,39.588411
16:29:39,"dch","40","02",24.63,40.57,43.95,39.588443
16:29:40,"dch","40","02",24.61,40.57,43.87,39.588469
16:29:41,"dch","40","02",24.61,40.65,42.91,39.588498
16:29:42,"dch","40","02",24.63,40.65,41.57,39.58851
16:29:43,"dch","40","02",24.63,40.57,42.13,39.588531
16:29:44,"dch","40","02",24.61,40.57,41.37,39.588563
16:29:45,"dch","40","02",24.61,40.53,40.81,39.588593
16:29:46,"dch","40","02",24.63,40.57,40.67,39.588612
16:29:47,"dch","40","02",24.63,40.55,40.37,39.588634
16:29:48,"dch","40","02",24.67,40.57,40.39,39.588653
16:29:49,"dch","40","02",24.61,40.61,39.99,39.588683
16:29:50,"dch","40","02",24.67,40.65,40.79,39.588712
16:29:51,"dch","40","02",24.63,40.61,41.77,39.58874
16:29:52,"dch","40","02",24.67,40.65,42.03,39.588766
16:29:54,"dch","40","02",24.67,40.57,41.93,39.588777
16:29:55,"dch","40","02",24.67,40.65,40.91,39.588792
16:29:56,"dch","40","02",24.69,40.61,42.69,39.588806
16:29:57,"dch","40","02",24.71,40.59,42.37,39.588821
16:29:58,"dch","40","02",24.75,40.61,41.35,39.588825
16:29:59,"dch","40","02",24.67,40.59,40.93,39.588844
16:30:00,"dch","40","02",24.67,40.65,40.67,39.588846
16:30:01,"dch","40","02",24.69,40.63,41.03,39.588854
16:30:02,"dch","40","02",24.69,40.61,40.63,39.588847
