"t","type","k","id","Ta","To","To2","T"
15:59:51,"bcf","40","09",25.53,42.25,99.93,39.586126
15:59:52,"bcf","40","09",25.61,42.03,88.83,39.586117
15:59:53,"bcf","40","09",25.67,41.73,81.75,39.586096
15:59:54,"bcf","40","09",25.65,41.47,73.47,39.586081
15:59:55,"bcf","40","09",25.61,41.35,69.65,39.586049
15:59:56,"bcf","40","09",25.67,41.49,64.93,39.586028
15:59:57,"bcf","40","09",25.69,41.23,62.39,39.585998
15:59:58,"bcf","40","09",25.71,41.21,57.65,39.585981
15:59:59,"bcf","40","09",25.73,41.09,56.97,39.585955
16:00:00,"bcf","40","09",25.69,41.07,54.99,39.585939
16:00:01,"bcf","40","09",25.73,40.99,54.81,39.58591
16:00:02,"bcf","40","09",25.73,40.97,51.71,39.585883
16:00:03,"bcf","40","09",25.71,41.17,53.07,39.585859
16:00:04,"bcf","40","09",25.75,40.97,54.21,39.585832
16:00:05,"bcf","40","09",25.73,40.99,52.73,39.585805
16:00:06,"bcf","40","09",25.73,41.03,53.19,39.585799
16:00:07,"bcf","40","09",25.77,41.09,55.39,39.585787
16:00:08,"bcf","40","09",25.73,40.99,55.03,39.585771
16:00:09,"bcf","40","09",25.73,40.99,54.93,39.585757
16:00:10,"bcf","40","09",25.75,40.89,54.31,39.58574
16:00:11,"bcf","40","09",25.75,40.81,53.61,39.585712
16:00:12,"bcf","40","09",25.75,40.99,51.41,39.58571
16:00:13,"bcf","40","09",25.75,40.95,48.79,39.585707
16:00:14,"bcf","40","09",25.75,40.87,47.91,39.585687
16:00:15,"bcf","40","09",25.77,40.81,48.97,39.585682
16:00:16,"bcf","40","09",25.75,40.75,47.77,39.585671
16:00:17,"bcf","40","09",25.75,40.81,46.87,39.585652
16:00:18,"bcf","40","09",25.71,40.77,45.07,39.585642
16:00:19,"bcf","40","09",25.75,40.99,47.95,39.585633
16:00:20,"bcf","40","09",25.79,40.71,49.07,39.585625
16:00:21,"bcf","40","09",25.77,40.89,47.45,39.585627
16:00:22,"bcf","40","09",25.77,40.99,48.69,39.585622
16:00:23,"bcf","40","09",25.75,40.99,48.97,39.585611
16:00:24,"bcf","40","09",25.77,40.93,51.07,39.585595
16:00:25,"bcf","40","09",25.75,40.91,50.25,39.585593
16:00:26,"bcf","40","09",25.79,41.03,47.21,39.585583
16:00:27,"bcf","40","09",25.77,41.01,47.61,39.58558
16:00:28,"bcf","40","09",25.75,40.91,48.97,39.585574
16:00:29,"bcf","40","09",25.75,40.89,48.51,39.585564
16:00:30,"bcf","40","09",25.75,40.97,51.03,39.58557
16:00:31,"bcf","40","09",25.75,40.93,49.55,39.585577
16:00:32,"bcf","40","09",25.79,41.03,47.35,39.585581
16:00:33,"bcf","40","09",25.83,40.85,49.91,39.585591
16:00:34,"bcf","40","09",25.77,40.93,49.37,39.585598
16:00:35,"bcf","40","09",25.77,40.91,49.91,39.58561
16:00:36,"bcf","40","09",25.79,40.77,48.23,39.58562
16:00:37,"bcf","40","09",25.77,40.81,46.97,39.585632
16:00:38,"bcf","40","09",25.79,40.81,46.13,39.58565
16:00:39,"bcf","40","09",25.79,40.75,45.37,39.585656
16:00:40,"bcf","40","09",25.77,40.97,42.17,39.585674
16:00:41,"bcf","40","09",25.79,40.85,46.83,39.5857
16:00:42,"bcf","40","09",25.79,40.93,44.49,39.585717
16:00:43,"bcf","40","09",25.81,40.67,45.83,39.585731
16:00:44,"bcf","40","09",25.81,40.89,45.75,39.585753
16:00:45,"bcf","40","09",25.79,40.67,45.25,39.585774
16:00:46,"bcf","40","09",25.77,40.85,43.09,39.585802
16:00:47,"bcf","40","09",25.75,40.67,46.13,39.585829
16:00:48,"bcf","40","09",25.79,40.77,43.41,39.585851
16:00:49,"bcf","40","09",25.75,40.67,42.71,39.585874
16:00:50,"bcf","40","09",25.79,40.83,42.49,39.5859
16:00:51,"bcf","40","09",25.79,40.97,41.89,39.585922
16:00:52,"bcf","40","09",25.77,40.79,42.25,39.585946
16:00:53,"bcf","40","09",25.77,40.61,41.03,39.58598
