"t","type","k","id","Ta","To","To2","T"
14:41:25,"dch","5","03",23.27,8.19,10.25,4.656491
14:41:26,"dch","5","03",23.23,8.17,10.87,4.656484
14:41:27,"dch","5","03",23.25,8.27,10.19,4.656472
14:41:28,"dch","5","03",23.23,8.17,10.23,4.656456
14:41:29,"dch","5","03",23.25,8.11,10.33,4.656439
14:41:30,"dch","5","03",23.25,8.27,10.33,4.656409
14:41:31,"dch","5","03",23.21,8.09,10.11,4.656381
14:41:33,"dch","5","03",23.23,8.27,10.33,4.65631
14:41:35,"dch","5","03",23.21,8.17,10.85,4.656207
14:41:36,"dch","5","03",23.21,8.29,10.37,4.656144
14:41:38,"dch","5","03",23.25,8.25,10.61,4.656016
14:41:39,"dch","5","03",23.21,8.23,10.25,4.655952
14:41:40,"dch","5","03",23.21,8.17,10.71,4.655886
14:41:41,"dch","5","03",23.23,8.15,10.97,4.655816
14:41:42,"dch","5","03",23.27,8.19,10.29,4.655746
14:41:43,"dch","5","03",23.21,8.15,10.19,4.655674
14:41:44,"dch","5","03",23.25,8.25,10.43,4.655603
14:41:45,"dch","5","03",23.27,8.29,10.31,4.655522
14:41:46,"dch","5","03",23.23,8.15,10.73,4.655464
14:41:47,"dch","5","03",23.23,8.19,10.45,4.655391
14:41:48,"dch","5","03",23.27,8.29,10.33,4.655323
14:41:49,"dch","5","03",23.21,8.19,10.47,4.655262
14:41:50,"dch","5","03",23.21,8.21,10.41,4.655196
14:41:51,"dch","5","03",23.19,8.19,10.11,4.655136
14:41:52,"dch","5","03",23.23,8.17,10.95,4.65507
14:41:53,"dch","5","03",23.23,8.17,10.31,4.655006
14:41:54,"dch","5","03",23.27,8.23,10.61,4.654964
14:41:55,"dch","5","03",23.27,8.27,10.19,4.654907
14:41:56,"dch","5","03",23.23,8.17,10.45,4.654867
14:41:57,"dch","5","03",23.27,8.21,10.71,4.654832
14:41:58,"dch","5","03",23.19,8.21,10.89,4.65481
14:41:59,"dch","5","03",23.21,8.11,11.01,4.654792
14:42:00,"dch","5","03",23.25,8.25,10.67,4.654787
14:42:01,"dch","5","03",23.19,8.27,10.89,4.654774
14:42:02,"dch","5","03",23.21,8.29,10.45,4.654778
14:42:03,"dch","5","03",23.21,8.19,11.05,4.654781
14:42:04,"dch","5","03",23.17,8.23,10.83,4.654801
14:42:05,"dch","5","03",23.19,8.27,10.85,4.654834
14:42:06,"dch","5","03",23.19,8.13,10.29,4.654873
14:42:07,"dch","5","03",23.23,8.17,10.69,4.654925
14:42:08,"dch","5","03",23.25,8.29,10.33,4.654979
14:42:09,"dch","5","03",23.25,8.21,10.65,4.655034
14:42:10,"dch","5","03",23.23,8.25,10.23,4.655093
14:42:11,"dch","5","03",23.23,8.09,10.75,4.655168
14:42:12,"dch","5","03",23.19,8.17,10.21,4.65525
14:42:13,"dch","5","03",23.27,8.27,10.13,4.655336
14:42:14,"dch","5","03",23.27,8.27,10.37,4.655423
14:42:15,"dch","5","03",23.19,8.21,10.51,4.655526
14:42:16,"dch","5","03",23.23,8.17,10.77,4.655618
14:42:17,"dch","5","03",23.23,8.21,10.45,4.655723
14:42:18,"dch","5","03",23.21,8.21,10.11,4.655828
14:42:19,"dch","5","03",23.25,8.17,10.57,4.655927
14:42:20,"dch","5","03",23.21,8.21,10.87,4.656036
14:42:21,"dch","5","03",23.23,8.25,10.67,4.656145
14:42:22,"dch","5","03",23.17,8.19,10.63,4.656251
14:42:23,"dch","5","03",23.23,8.15,10.65,4.656384
14:42:24,"dch","5","03",23.21,8.19,10.49,4.656497
14:42:25,"dch","5","03",23.21,8.21,10.77,4.656622
14:42:26,"dch","5","03",23.21,8.19,10.55,4.656735
14:42:27,"dch","5","03",23.21,8.17,10.53,4.656851
14:42:28,"dch","5","03",23.17,8.13,10.47,4.656958
14:42:29,"dch","5","03",23.21,8.21,10.15,4.657068
