"t","type","k","id","Ta","To","To2","T"
15:55:58,"bcf","40","07",25.73,40.79,63.23,39.583823
15:55:59,"bcf","40","07",25.83,40.69,61.43,39.583805
15:56:00,"bcf","40","07",25.83,40.89,59.07,39.583792
15:56:01,"bcf","40","07",25.83,40.93,54.57,39.583772
15:56:02,"bcf","40","07",25.81,40.91,52.75,39.583759
15:56:03,"bcf","40","07",25.85,40.73,52.27,39.583759
15:56:04,"bcf","40","07",25.87,40.95,50.65,39.583736
15:56:05,"bcf","40","07",25.83,40.87,50.15,39.583726
15:56:06,"bcf","40","07",25.87,40.87,49.21,39.583734
15:56:07,"bcf","40","07",25.85,40.99,46.53,39.583741
15:56:08,"bcf","40","07",25.85,41.09,44.73,39.58373
15:56:10,"bcf","40","07",25.87,41.17,43.87,39.583741
15:56:11,"bcf","40","07",25.85,41.13,45.43,39.583733
15:56:12,"bcf","40","07",25.89,40.95,46.83,39.583744
15:56:13,"bcf","40","07",25.81,40.95,47.85,39.583756
15:56:14,"bcf","40","07",25.87,41.03,47.83,39.583776
15:56:15,"bcf","40","07",25.87,40.95,46.13,39.583791
15:56:16,"bcf","40","07",25.85,40.97,44.37,39.583817
15:56:17,"bcf","40","07",25.87,40.99,44.13,39.583856
15:56:18,"bcf","40","07",25.87,40.79,46.11,39.583888
15:56:19,"bcf","40","07",25.91,41.07,44.59,39.583923
15:56:20,"bcf","40","07",25.85,40.95,44.05,39.583954
15:56:21,"bcf","40","07",25.87,40.93,43.81,39.583976
15:56:22,"bcf","40","07",25.85,40.93,45.45,39.584013
15:56:23,"bcf","40","07",25.87,40.95,44.17,39.584039
15:56:24,"bcf","40","07",25.87,40.85,46.47,39.584083
15:56:25,"bcf","40","07",25.87,40.81,47.39,39.584126
15:56:26,"bcf","40","07",25.87,40.89,46.31,39.584152
15:56:27,"bcf","40","07",25.89,40.83,44.55,39.584202
15:56:28,"bcf","40","07",25.85,40.81,45.67,39.584232
15:56:29,"bcf","40","07",25.89,40.81,44.91,39.584272
15:56:30,"bcf","40","07",25.87,41.05,45.61,39.584315
15:56:31,"bcf","40","07",25.89,40.89,43.29,39.584348
15:56:32,"bcf","40","07",25.89,40.99,43.79,39.584389
15:56:33,"bcf","40","07",25.89,40.91,43.91,39.584427
15:56:34,"bcf","40","07",25.87,40.95,44.99,39.58448
15:56:35,"bcf","40","07",25.89,40.97,45.83,39.584528
15:56:36,"bcf","40","07",25.87,40.91,46.11,39.584554
15:56:37,"bcf","40","07",25.87,40.99,46.39,39.584594
15:56:38,"bcf","40","07",25.93,41.05,45.41,39.584643
15:56:39,"bcf","40","07",25.91,40.87,44.35,39.584679
15:56:40,"bcf","40","07",25.91,40.99,44.41,39.584715
15:56:41,"bcf","40","07",25.89,41.07,44.53,39.584766
15:56:42,"bcf","40","07",25.87,41.01,43.61,39.584805
15:56:44,"bcf","40","07",25.91,40.89,42.73,39.584845
15:56:45,"bcf","40","07",25.91,40.85,44.25,39.584882
15:56:46,"bcf","40","07",25.89,40.97,43.29,39.58493
15:56:47,"bcf","40","07",25.87,40.89,43.43,39.584966
15:56:48,"bcf","40","07",25.89,40.97,42.35,39.584992
15:56:49,"bcf","40","07",25.93,40.99,40.89,39.585015
15:56:50,"bcf","40","07",25.91,40.91,40.71,39.585047
15:56:51,"bcf","40","07",25.89,41.19,39.95,39.585075
15:56:52,"bcf","40","07",25.93,40.97,41.11,39.585111
15:56:53,"bcf","40","07",25.91,40.99,41.31,39.585149
15:56:54,"bcf","40","07",25.89,40.85,43.67,39.585174
15:56:55,"bcf","40","07",25.91,40.97,45.33,39.585189
15:56:56,"bcf","40","07",25.89,40.93,46.47,39.585215
15:56:57,"bcf","40","07",25.95,40.79,47.81,39.585251
15:56:58,"bcf","40","07",25.93,40.87,48.05,39.585265
15:56:59,"bcf","40","07",25.95,40.89,44.75,39.58529
15:57:00,"bcf","40","07",25.93,40.91,43.35,39.585296
15:57:01,"bcf","40","07",25.93,40.93,44.35,39.585304
15:57:02,"bcf","40","07",25.97,40.99,44.31,39.585321
15:57:03,"bcf","40","07",25.95,40.93,44.11,39.585337
