"t","type","k","id","Ta","To","To2","T"
16:46:01,"dch","40","08",25.99,40.31,44.21,39.58806
16:46:04,"dch","40","08",26.03,40.41,42.77,39.588111
16:46:05,"dch","40","08",26.03,40.41,41.99,39.588125
16:46:07,"dch","40","08",25.87,40.47,40.85,39.588145
16:46:08,"dch","40","08",26.03,40.39,40.47,39.588191
16:46:09,"dch","40","08",26.05,40.39,40.37,39.588209
16:46:10,"dch","40","08",25.99,40.43,39.89,39.58823
16:46:11,"dch","40","08",26.09,40.45,39.99,39.588265
16:46:12,"dch","40","08",26.05,40.43,39.53,39.588285
16:46:13,"dch","40","08",26.03,40.45,39.83,39.588304
16:46:14,"dch","40","08",26.03,40.45,39.57,39.588332
16:46:15,"dch","40","08",26.09,40.45,39.81,39.58836
16:46:16,"dch","40","08",26.01,40.43,39.27,39.588381
16:46:17,"dch","40","08",26.03,40.39,39.39,39.588411
16:46:18,"dch","40","08",25.97,40.43,39.07,39.588449
16:46:19,"dch","40","08",26.03,40.47,39.57,39.588485
16:46:20,"dch","40","08",26.01,40.41,41.27,39.588504
16:46:21,"dch","40","08",26.03,40.45,41.33,39.588525
16:46:22,"dch","40","08",26.03,40.47,41.43,39.588553
16:46:23,"dch","40","08",26.03,40.43,41.85,39.588592
16:46:24,"dch","40","08",26.03,40.49,41.53,39.588621
16:46:25,"dch","40","08",25.99,40.49,41.57,39.588638
16:46:27,"dch","40","08",26.03,40.51,42.19,39.588665
16:46:28,"dch","40","08",26.05,40.51,42.51,39.588708
16:46:29,"dch","40","08",26.05,40.51,42.05,39.588748
16:46:30,"dch","40","08",26.05,40.45,42.33,39.588769
16:46:31,"dch","40","08",26.05,40.41,42.59,39.588802
16:46:32,"dch","40","08",26.07,40.47,42.61,39.588819
16:46:33,"dch","40","08",26.07,40.45,42.63,39.588842
16:46:34,"dch","40","08",26.09,40.51,41.97,39.588854
16:46:35,"dch","40","08",26.05,40.41,42.01,39.588879
16:46:36,"dch","40","08",26.07,40.43,42.03,39.588905
16:46:37,"dch","40","08",26.09,40.51,41.37,39.588939
16:46:38,"dch","40","08",26.11,40.51,41.97,39.588943
16:46:39,"dch","40","08",26.05,40.45,41.85,39.588959
16:46:40,"dch","40","08",26.09,40.49,42.09,39.588969
16:46:42,"dch","40","08",26.11,40.45,41.33,39.588969
16:46:43,"dch","40","08",26.09,40.49,41.17,39.588999
16:46:44,"dch","40","08",26.07,40.49,41.85,39.589011
16:46:45,"dch","40","08",26.09,40.43,41.87,39.58901
16:46:46,"dch","40","08",26.07,40.49,40.57,39.589017
16:46:47,"dch","40","08",26.11,40.45,41.05,39.589023
16:46:48,"dch","40","08",26.11,40.45,40.35,39.589013
16:46:50,"dch","40","08",26.07,40.47,39.29,39.589009
16:46:51,"dch","40","08",26.09,40.47,41.11,39.589013
16:46:52,"dch","40","08",26.13,40.51,41.75,39.589022
16:46:53,"dch","40","08",26.09,40.47,41.55,39.589008
16:46:54,"dch","40","08",26.11,40.43,42.21,39.588999
16:46:55,"dch","40","08",26.17,40.55,41.73,39.588999
16:46:56,"dch","40","08",26.15,40.47,40.59,39.588983
16:46:57,"dch","40","08",26.11,40.47,40.27,39.588976
16:46:58,"dch","40","08",26.09,40.39,40.85,39.58897
16:46:59,"dch","40","08",26.13,40.51,41.35,39.588957
16:47:00,"dch","40","08",26.17,40.47,41.25,39.588951
16:47:01,"dch","40","08",26.17,40.45,40.75,39.58893
16:47:03,"dch","40","08",26.09,40.41,38.77,39.588918
16:47:04,"dch","40","08",26.11,40.37,38.61,39.588881
16:47:05,"dch","40","08",26.13,40.41,38.57,39.588858
