"t","type","k","id","Ta","To","To2","T"
14:57:04,"dch","5","11",23.11,8.41,9.51,4.657716
14:57:05,"dch","5","11",23.09,8.39,9.29,4.657545
14:57:06,"dch","5","11",23.11,8.41,9.07,4.657367
14:57:07,"dch","5","11",23.11,8.35,9.23,4.657198
14:57:08,"dch","5","11",23.07,8.37,9.09,4.657025
14:57:09,"dch","5","11",23.07,8.33,9.49,4.656868
14:57:10,"dch","5","11",23.03,8.29,9.09,4.656705
14:57:11,"dch","5","11",23.11,8.37,9.43,4.656532
14:57:12,"dch","5","11",23.09,8.37,8.89,4.656364
14:57:13,"dch","5","11",23.09,8.41,8.75,4.656197
14:57:14,"dch","5","11",23.07,8.45,9.05,4.656036
14:57:15,"dch","5","11",23.09,8.37,9.13,4.655881
14:57:16,"dch","5","11",23.05,8.35,9.03,4.655725
14:57:17,"dch","5","11",23.11,8.35,9.29,4.655569
14:57:18,"dch","5","11",23.09,8.43,9.03,4.655412
14:57:19,"dch","5","11",23.09,8.49,8.83,4.655267
14:57:20,"dch","5","11",23.05,8.31,8.51,4.655125
14:57:21,"dch","5","11",23.09,8.41,8.67,4.654971
14:57:22,"dch","5","11",23.09,8.37,8.93,4.654827
14:57:23,"dch","5","11",23.07,8.43,9.49,4.654686
14:57:24,"dch","5","11",23.11,8.41,9.43,4.654537
14:57:25,"dch","5","11",23.11,8.43,8.71,4.654399
14:57:26,"dch","5","11",23.13,8.37,8.55,4.654259
14:57:27,"dch","5","11",23.11,8.43,8.77,4.654122
14:57:28,"dch","5","11",23.11,8.41,9.31,4.653989
14:57:29,"dch","5","11",23.09,8.41,8.99,4.653857
14:57:30,"dch","5","11",23.11,8.43,9.49,4.653734
14:57:31,"dch","5","11",23.11,8.37,9.27,4.653606
14:57:32,"dch","5","11",23.11,8.35,9.03,4.653474
14:57:33,"dch","5","11",23.09,8.41,9.15,4.653347
14:57:34,"dch","5","11",23.09,8.35,9.41,4.653221
14:57:35,"dch","5","11",23.11,8.31,9.43,4.653095
14:57:36,"dch","5","11",23.07,8.39,9.03,4.652969
14:57:37,"dch","5","11",23.11,8.35,9.35,4.652844
14:57:38,"dch","5","11",23.11,8.41,9.05,4.652726
14:57:39,"dch","5","11",23.11,8.39,9.19,4.652602
14:57:40,"dch","5","11",23.11,8.37,9.07,4.652481
14:57:41,"dch","5","11",23.11,8.43,9.45,4.652375
14:57:42,"dch","5","11",23.11,8.41,8.95,4.652273
14:57:43,"dch","5","11",23.11,8.35,9.21,4.65217
14:57:44,"dch","5","11",23.09,8.39,9.05,4.652069
14:57:45,"dch","5","11",23.13,8.49,9.47,4.651967
14:57:46,"dch","5","11",23.07,8.35,9.47,4.651871
14:57:47,"dch","5","11",23.11,8.43,8.97,4.651777
14:57:48,"dch","5","11",23.13,8.41,9.13,4.651701
14:57:49,"dch","5","11",23.11,8.39,9.17,4.65162
14:57:50,"dch","5","11",23.13,8.37,9.29,4.651541
14:57:51,"dch","5","11",23.07,8.43,8.95,4.651476
14:57:52,"dch","5","11",23.09,8.43,8.71,4.651419
14:57:53,"dch","5","11",23.07,8.41,8.79,4.651353
14:57:54,"dch","5","11",23.07,8.37,9.01,4.651296
14:57:55,"dch","5","11",23.13,8.49,9.03,4.651255
14:57:56,"dch","5","11",23.11,8.33,9.27,4.651212
14:57:57,"dch","5","11",23.07,8.37,9.29,4.651182
14:57:58,"dch","5","11",23.07,8.37,9.11,4.651156
14:57:59,"dch","5","11",23.11,8.37,9.21,4.651136
14:58:00,"dch","5","11",23.05,8.33,9.17,4.651117
14:58:01,"dch","5","11",23.05,8.39,9.45,4.651103
14:58:02,"dch","5","11",23.11,8.39,9.39,4.651104
14:58:03,"dch","5","11",23.11,8.45,8.93,4.651107
14:58:04,"dch","5","11",23.11,8.45,9.07,4.65112
14:58:05,"dch","5","11",23.07,8.41,8.73,4.651146
14:58:06,"dch","5","11",23.11,8.37,9.63,4.651182
14:58:07,"dch","5","11",23.11,8.39,9.11,4.651226
14:58:08,"dch","5","11",23.05,8.43,8.99,4.651283
