"t","type","k","id","Ta","To","To2","T"
16:44:08,"dch","40","07",25.91,40.55,42.95,39.588347
16:44:09,"dch","40","07",25.95,40.65,42.05,39.58833
16:44:10,"dch","40","07",25.93,40.67,42.53,39.588308
16:44:11,"dch","40","07",25.87,40.61,42.95,39.588293
16:44:12,"dch","40","07",25.89,40.63,43.43,39.588277
16:44:13,"dch","40","07",25.97,40.59,43.87,39.58825
16:44:14,"dch","40","07",25.97,40.61,42.75,39.588225
16:44:15,"dch","40","07",25.97,40.65,41.15,39.588212
16:44:16,"dch","40","07",25.95,40.69,40.95,39.588189
16:44:17,"dch","40","07",25.93,40.63,41.25,39.588172
16:44:18,"dch","40","07",25.97,40.69,41.75,39.588161
16:44:19,"dch","40","07",25.87,40.65,41.39,39.588142
16:44:20,"dch","40","07",25.93,40.67,41.45,39.588127
16:44:21,"dch","40","07",25.93,40.61,42.17,39.58811
16:44:22,"dch","40","07",25.93,40.65,42.05,39.588095
16:44:23,"dch","40","07",25.87,40.59,42.85,39.58807
16:44:24,"dch","40","07",25.91,40.63,42.95,39.588074
16:44:25,"dch","40","07",25.95,40.65,42.19,39.588071
16:44:26,"dch","40","07",25.93,40.69,41.81,39.588067
16:44:27,"dch","40","07",25.91,40.63,42.49,39.588064
16:44:28,"dch","40","07",25.91,40.61,42.35,39.588064
16:44:29,"dch","40","07",25.97,40.67,41.81,39.588056
16:44:30,"dch","40","07",25.93,40.75,41.63,39.588056
16:44:31,"dch","40","07",25.97,40.67,42.03,39.588047
16:44:32,"dch","40","07",25.95,40.65,41.35,39.588047
16:44:33,"dch","40","07",25.93,40.65,41.63,39.588046
16:44:34,"dch","40","07",25.97,40.61,43.27,39.588051
16:44:35,"dch","40","07",25.97,40.65,43.53,39.588066
16:44:36,"dch","40","07",25.95,40.63,42.81,39.588063
16:44:37,"dch","40","07",25.99,40.67,41.61,39.588079
16:44:39,"dch","40","07",25.97,40.67,41.57,39.588087
16:44:40,"dch","40","07",25.97,40.63,42.77,39.588098
16:44:41,"dch","40","07",25.93,40.65,42.85,39.588099
16:44:42,"dch","40","07",25.99,40.67,43.49,39.588103
16:44:43,"dch","40","07",25.99,40.67,43.79,39.588113
16:44:44,"dch","40","07",25.95,40.65,44.11,39.588113
16:44:45,"dch","40","07",26.01,40.65,44.05,39.588118
16:44:46,"dch","40","07",26.01,40.61,43.69,39.588124
16:44:47,"dch","40","07",25.97,40.57,43.39,39.588123
16:44:48,"dch","40","07",25.97,40.61,42.25,39.588126
16:44:49,"dch","40","07",26.01,40.65,40.81,39.588124
16:44:50,"dch","40","07",25.97,40.67,41.03,39.588123
16:44:51,"dch","40","07",25.97,40.65,40.87,39.588136
16:44:52,"dch","40","07",25.99,40.67,40.83,39.588139
16:44:53,"dch","40","07",25.97,40.57,41.29,39.588148
16:44:54,"dch","40","07",25.95,40.67,41.19,39.588136
16:44:55,"dch","40","07",25.97,40.61,41.75,39.588138
16:44:56,"dch","40","07",25.97,40.67,41.13,39.588139
16:44:57,"dch","40","07",26.01,40.71,41.05,39.588135
16:44:58,"dch","40","07",25.99,40.73,40.93,39.588127
16:45:00,"dch","40","07",25.99,40.69,41.15,39.58813
16:45:02,"dch","40","07",25.97,40.65,43.65,39.588128
16:45:03,"dch","40","07",26.01,40.65,42.97,39.588126
16:45:04,"dch","40","07",25.99,40.69,42.21,39.588124
16:45:05,"dch","40","07",26.03,40.73,42.01,39.588115
16:45:07,"dch","40","07",26.03,40.61,43.69,39.588107
16:45:08,"dch","40","07",25.99,40.61,43.51,39.588102
16:45:09,"dch","40","07",26.01,40.65,42.81,39.588094
16:45:10,"dch","40","07",25.99,40.61,42.83,39.588077
16:45:11,"dch","40","07",25.95,40.57,42.49,39.588064
16:45:12,"dch","40","07",25.81,40.43,41.41,39.588055
16:45:13,"dch","40","07",26.01,40.53,41.69,39.588038
