"t","type","k","id","Ta","To","To2","T"
14:16:58,"dci","5","02",23.47,6.71,12.79,4.657057
14:16:59,"dci","5","02",23.45,6.67,12.57,4.657157
14:17:00,"dci","5","02",23.47,6.79,11.61,4.657246
14:17:01,"dci","5","02",23.43,6.67,11.67,4.657337
14:17:02,"dci","5","02",23.47,6.71,11.61,4.657425
14:17:03,"dci","5","02",23.45,6.65,11.41,4.65751
14:17:04,"dci","5","02",23.47,6.85,10.93,4.6576
14:17:05,"dci","5","02",23.45,6.59,11.03,4.657684
14:17:06,"dci","5","02",23.45,6.69,11.67,4.657748
14:17:07,"dci","5","02",23.45,6.85,11.31,4.657817
14:17:08,"dci","5","02",23.41,6.63,11.71,4.657885
14:17:09,"dci","5","02",23.47,6.79,11.51,4.657938
14:17:10,"dci","5","02",23.45,6.57,11.53,4.657981
14:17:11,"dci","5","02",23.39,6.63,11.01,4.658024
14:17:12,"dci","5","02",23.43,6.61,11.57,4.658058
14:17:13,"dci","5","02",23.41,6.69,11.23,4.658087
14:17:14,"dci","5","02",23.41,6.69,11.93,4.658113
14:17:15,"dci","5","02",23.47,6.69,11.45,4.658123
14:17:16,"dci","5","02",23.43,6.63,11.35,4.658133
14:17:17,"dci","5","02",23.47,6.73,11.11,4.658132
14:17:18,"dci","5","02",23.41,6.69,11.33,4.658128
14:17:19,"dci","5","02",23.43,6.79,11.19,4.658125
14:17:20,"dci","5","02",23.49,6.85,11.55,4.658107
14:17:21,"dci","5","02",23.41,6.67,11.87,4.658091
14:17:22,"dci","5","02",23.41,6.65,11.85,4.658079
14:17:23,"dci","5","02",23.47,6.71,11.31,4.658049
14:17:24,"dci","5","02",23.41,6.87,11.07,4.658014
14:17:25,"dci","5","02",23.49,6.77,11.63,4.657988
14:17:26,"dci","5","02",23.43,6.69,10.93,4.657932
14:17:27,"dci","5","02",23.41,6.67,11.59,4.657895
14:17:28,"dci","5","02",23.35,6.61,11.57,4.657857
14:17:29,"dci","5","02",23.45,6.73,11.19,4.657801
14:17:30,"dci","5","02",23.43,6.79,11.15,4.657748
14:17:31,"dci","5","02",23.39,6.85,11.47,4.6577
14:17:32,"dci","5","02",23.41,6.69,11.05,4.65764
14:17:33,"dci","5","02",23.43,6.77,11.69,4.657575
14:17:34,"dci","5","02",23.47,6.79,11.71,4.657506
14:17:35,"dci","5","02",23.51,6.67,11.69,4.657427
14:17:36,"dci","5","02",23.41,6.65,11.91,4.657357
14:17:37,"dci","5","02",23.45,6.75,11.57,4.65729
14:17:38,"dci","5","02",23.45,6.63,11.47,4.657211
14:17:39,"dci","5","02",23.47,6.61,11.45,4.657136
14:17:40,"dci","5","02",23.43,6.69,11.33,4.657078
14:17:41,"dci","5","02",23.39,6.69,11.53,4.65702
14:17:42,"dci","5","02",23.41,6.71,11.41,4.656951
14:17:43,"dci","5","02",23.41,6.81,11.43,4.656886
14:17:44,"dci","5","02",23.39,6.75,11.69,4.656817
14:17:45,"dci","5","02",23.41,6.79,10.75,4.656741
14:17:46,"dci","5","02",23.39,6.69,11.33,4.656677
14:17:47,"dci","5","02",23.43,6.67,11.61,4.656616
14:17:48,"dci","5","02",23.43,6.79,11.59,4.656549
14:17:49,"dci","5","02",23.41,6.77,11.19,4.656478
14:17:50,"dci","5","02",23.41,6.75,11.65,4.656415
14:17:51,"dci","5","02",23.43,6.75,11.71,4.65635
14:17:52,"dci","5","02",23.43,6.75,11.21,4.656277
14:17:53,"dci","5","02",23.41,6.65,11.51,4.656229
14:17:54,"dci","5","02",23.41,6.77,10.39,4.656183
14:17:55,"dci","5","02",23.43,6.69,11.45,4.656137
14:17:56,"dci","5","02",23.43,6.85,10.49,4.6561
14:17:57,"dci","5","02",23.39,6.81,10.29,4.656056
14:17:58,"dci","5","02",23.41,6.77,11.05,4.656029
14:17:59,"dci","5","02",23.47,6.67,11.67,4.656005
14:18:00,"dci","5","02",23.39,6.67,11.23,4.65598
14:18:01,"dci","5","02",23.41,6.69,11.55,4.655957
