"t","type","k","id","Ta","To","To2","T"
16:35:58,"dch","40","06",25.01,40.67,65.81,39.587747
16:35:59,"dch","40","06",25.17,40.69,61.57,39.587734
16:36:00,"dch","40","06",25.21,40.67,58.11,39.587706
16:36:01,"dch","40","06",25.27,40.73,55.07,39.58768
16:36:02,"dch","40","06",25.29,40.63,52.83,39.587657
16:36:03,"dch","40","06",25.27,40.67,51.29,39.587634
16:36:04,"dch","40","06",25.35,40.63,49.45,39.587611
16:36:05,"dch","40","06",25.37,40.61,46.47,39.587575
16:36:07,"dch","40","06",25.33,40.65,43.59,39.587552
16:36:08,"dch","40","06",25.41,40.69,43.71,39.587507
16:36:09,"dch","40","06",25.41,40.71,43.81,39.587479
16:36:10,"dch","40","06",25.43,40.71,43.69,39.587464
16:36:11,"dch","40","06",25.43,40.71,43.59,39.587446
16:36:12,"dch","40","06",25.43,40.67,44.29,39.587433
16:36:13,"dch","40","06",25.43,40.65,44.29,39.587417
16:36:14,"dch","40","06",25.43,40.65,42.21,39.587412
16:36:15,"dch","40","06",25.45,40.67,41.63,39.587411
16:36:17,"dch","40","06",25.47,40.65,40.65,39.587403
16:36:18,"dch","40","06",25.49,40.65,40.51,39.58739
16:36:19,"dch","40","06",25.43,40.57,40.59,39.58738
16:36:20,"dch","40","06",25.43,40.71,39.69,39.587374
16:36:21,"dch","40","06",25.43,40.63,40.59,39.58736
16:36:22,"dch","40","06",25.45,40.63,41.17,39.587356
16:36:23,"dch","40","06",25.41,40.57,40.43,39.58735
16:36:24,"dch","40","06",25.41,40.51,39.87,39.587336
16:36:25,"dch","40","06",25.45,40.57,39.93,39.587333
16:36:26,"dch","40","06",25.41,40.55,39.81,39.587319
16:36:27,"dch","40","06",25.39,40.59,40.85,39.587337
16:36:28,"dch","40","06",25.45,40.61,41.33,39.587342
16:36:29,"dch","40","06",25.43,40.55,40.47,39.587351
16:36:30,"dch","40","06",25.45,40.61,40.01,39.587362
16:36:31,"dch","40","06",25.43,40.59,40.47,39.58737
16:36:32,"dch","40","06",25.23,40.41,39.83,39.587377
16:36:33,"dch","40","06",25.45,40.61,39.79,39.587395
16:36:34,"dch","40","06",25.43,40.63,40.25,39.587408
16:36:36,"dch","40","06",25.43,40.55,40.39,39.587437
16:36:37,"dch","40","06",25.47,40.53,40.05,39.587457
16:36:38,"dch","40","06",25.47,40.57,40.17,39.587486
16:36:39,"dch","40","06",25.45,40.59,40.45,39.587518
16:36:40,"dch","40","06",25.43,40.57,40.51,39.58755
16:36:41,"dch","40","06",25.47,40.61,40.45,39.587589
16:36:42,"dch","40","06",25.47,40.57,40.35,39.587617
16:36:43,"dch","40","06",25.47,40.57,40.89,39.587661
16:36:44,"dch","40","06",25.45,40.59,41.47,39.587696
16:36:45,"dch","40","06",25.43,40.61,40.53,39.587729
16:36:46,"dch","40","06",25.41,40.69,40.85,39.587776
16:36:47,"dch","40","06",25.45,40.65,40.69,39.587806
16:36:48,"dch","40","06",25.47,40.63,41.83,39.587841
16:36:49,"dch","40","06",25.45,40.57,42.59,39.587881
16:36:50,"dch","40","06",25.51,40.59,42.05,39.587919
16:36:51,"dch","40","06",25.45,40.63,41.75,39.58797
16:36:52,"dch","40","06",25.49,40.65,41.77,39.588013
16:36:53,"dch","40","06",25.45,40.61,41.41,39.588067
16:36:54,"dch","40","06",25.45,40.57,41.39,39.588114
16:36:55,"dch","40","06",25.49,40.61,41.85,39.588173
16:36:56,"dch","40","06",25.47,40.67,41.19,39.588227
16:36:57,"dch","40","06",25.47,40.61,41.33,39.588264
16:36:58,"dch","40","06",25.45,40.63,40.69,39.588315
16:36:59,"dch","40","06",25.43,40.61,40.99,39.58836
16:37:00,"dch","40","06",25.55,40.69,41.39,39.588403
16:37:01,"dch","40","06",25.47,40.59,41.09,39.588451
16:37:02,"dch","40","06",25.47,40.57,40.67,39.588481
16:37:03,"dch","40","06",25.51,40.61,39.93,39.588515
