"t","type","k","id","Ta","To","To2","T"
16:19:05,"dch","25","11",24.07,26.15,22.73,24.612939
16:19:06,"dch","25","11",24.07,26.13,22.73,24.612961
16:19:07,"dch","25","11",24.09,26.15,23.07,24.612974
16:19:08,"dch","25","11",24.07,26.09,23.13,24.612995
16:19:09,"dch","25","11",24.07,26.17,23.37,24.613015
16:19:10,"dch","25","11",24.03,26.07,22.77,24.613031
16:19:11,"dch","25","11",24.03,26.07,23.03,24.613051
16:19:12,"dch","25","11",24.05,26.11,22.95,24.613055
16:19:13,"dch","25","11",24.07,26.09,22.81,24.613065
16:19:14,"dch","25","11",24.01,26.05,23.23,24.613063
16:19:15,"dch","25","11",24.09,26.15,22.95,24.613071
16:19:16,"dch","25","11",24.07,26.13,23.37,24.613081
16:19:17,"dch","25","11",24.05,26.09,22.85,24.613096
16:19:18,"dch","25","11",24.07,26.09,22.89,24.613096
16:19:19,"dch","25","11",24.07,26.09,22.89,24.613106
16:19:20,"dch","25","11",24.09,26.19,23.17,24.613106
16:19:21,"dch","25","11",24.05,26.09,23.31,24.613118
16:19:22,"dch","25","11",24.09,26.13,23.23,24.613116
16:19:23,"dch","25","11",24.07,26.13,23.23,24.613119
16:19:24,"dch","25","11",24.05,26.07,23.35,24.61312
16:19:25,"dch","25","11",24.07,26.13,23.31,24.613131
16:19:26,"dch","25","11",24.07,26.13,23.55,24.613131
16:19:27,"dch","25","11",24.07,26.09,23.23,24.61312
16:19:28,"dch","25","11",24.03,26.07,23.47,24.613126
16:19:29,"dch","25","11",24.05,26.05,23.31,24.613126
16:19:30,"dch","25","11",24.11,26.17,23.51,24.61313
16:19:31,"dch","25","11",24.07,26.13,23.57,24.613128
16:19:32,"dch","25","11",24.01,26.05,23.41,24.613117
16:19:33,"dch","25","11",24.05,26.07,23.51,24.613106
16:19:34,"dch","25","11",24.05,26.11,23.87,24.613104
16:19:35,"dch","25","11",24.07,26.09,23.49,24.613082
16:19:36,"dch","25","11",24.05,26.13,23.37,24.613071
16:19:37,"dch","25","11",24.07,26.13,23.69,24.613057
16:19:38,"dch","25","11",24.07,26.13,23.41,24.613033
16:19:39,"dch","25","11",24.03,26.09,22.93,24.613008
16:19:40,"dch","25","11",24.05,26.03,23.51,24.612989
16:19:41,"dch","25","11",24.03,26.07,23.43,24.612971
16:19:42,"dch","25","11",24.07,26.09,23.37,24.612964
16:19:43,"dch","25","11",23.99,26.05,23.49,24.612951
16:19:44,"dch","25","11",24.07,26.15,23.85,24.612937
16:19:45,"dch","25","11",24.07,26.13,23.21,24.612923
16:19:46,"dch","25","11",24.07,26.09,23.89,24.61291
16:19:47,"dch","25","11",24.07,26.07,23.69,24.612876
16:19:48,"dch","25","11",24.07,26.19,23.09,24.612861
16:19:49,"dch","25","11",24.01,26.07,23.19,24.612838
16:19:50,"dch","25","11",24.05,26.13,23.51,24.612816
16:19:51,"dch","25","11",24.07,26.09,23.57,24.612784
16:19:52,"dch","25","11",24.09,26.07,23.53,24.612765
16:19:53,"dch","25","11",24.05,26.15,23.31,24.612743
16:19:54,"dch","25","11",24.07,26.07,23.73,24.612714
16:19:55,"dch","25","11",24.05,26.13,23.55,24.612684
16:19:56,"dch","25","11",24.03,26.17,23.35,24.612651
16:19:57,"dch","25","11",24.03,26.07,23.43,24.61263
16:19:58,"dch","25","11",23.91,26.01,23.49,24.612594
16:19:59,"dch","25","11",24.03,26.11,23.33,24.612562
16:20:00,"dch","25","11",24.03,26.07,23.07,24.612529
16:20:01,"dch","25","11",24.07,26.11,23.39,24.61251
16:20:02,"dch","25","11",24.03,26.05,23.87,24.612484
16:20:03,"dch","25","11",24.07,26.13,23.43,24.612454
16:20:04,"dch","25","11",24.03,26.07,23.41,24.612423
16:20:05,"dch","25","11",24.09,26.15,23.69,24.612404
16:20:06,"dch","25","11",24.07,26.15,23.81,24.612372
16:20:07,"dch","25","11",24.03,26.13,24.27,24.612342
16:20:08,"dch","25","11",24.01,26.05,23.27,24.612322
16:20:09,"dch","25","11",24.03,26.11,23.87,24.612307
16:20:10,"dch","25","11",24.01,26.11,23.53,24.612287
16:20:11,"dch","25","11",24.05,26.15,23.51,24.61226
16:20:12,"dch","25","11",24.03,26.13,23.47,24.612232
16:20:13,"dch","25","11",24.05,26.11,23.57,24.612202
16:20:14,"dch","25","11",24.01,26.13,23.27,24.612169
16:20:15,"dch","25","11",24.05,26.15,23.53,24.612143
16:20:16,"dch","25","11",24.01,26.07,23.09,24.612109
16:20:17,"dch","25","11",23.99,26.01,23.51,24.61209
16:20:18,"dch","25","11",24.05,26.05,23.73,24.612064
16:20:19,"dch","25","11",24.05,26.15,23.63,24.612038
16:20:20,"dch","25","11",24.05,26.13,23.61,24.612024
16:20:21,"dch","25","11",24.05,26.09,23.71,24.611996
