"t","type","k","id","Ta","To","To2","T"
14:42:14,"bcf","25","01",23.99,26.13,23.61,24.613052
14:42:15,"bcf","25","01",23.99,26.19,23.65,24.613047
14:42:16,"bcf","25","01",23.99,26.29,22.45,24.613027
14:42:17,"bcf","25","01",23.99,25.91,25.09,24.613004
14:42:18,"bcf","25","01",24.01,26.13,24.65,24.612984
14:42:19,"bcf","25","01",23.97,26.11,24.11,24.612963
14:42:20,"bcf","25","01",23.99,26.11,23.91,24.612939
14:42:21,"bcf","25","01",23.87,26.11,23.91,24.612923
14:42:22,"bcf","25","01",24.01,26.05,23.93,24.612912
14:42:23,"bcf","25","01",23.99,26.01,24.41,24.612901
14:42:24,"bcf","25","01",24.01,26.09,24.05,24.612885
14:42:25,"bcf","25","01",23.99,26.05,26.27,24.612872
14:42:26,"bcf","25","01",23.99,26.11,24.21,24.612859
14:42:27,"bcf","25","01",24.01,26.17,25.43,24.612837
14:42:29,"bcf","25","01",23.97,26.17,24.31,24.612815
14:42:31,"bcf","25","01",23.99,25.99,25.59,24.612771
14:42:32,"bcf","25","01",24.01,25.91,24.93,24.612746
14:42:34,"bcf","25","01",24.01,26.17,24.79,24.612705
14:42:35,"bcf","25","01",23.99,26.11,23.79,24.612688
14:42:36,"bcf","25","01",23.99,26.19,23.61,24.612669
14:42:37,"bcf","25","01",23.99,25.97,24.09,24.61265
14:42:38,"bcf","25","01",23.97,26.13,23.79,24.612628
14:42:39,"bcf","25","01",23.99,26.19,23.83,24.612615
14:42:40,"bcf","25","01",24.01,26.03,24.27,24.612597
14:42:41,"bcf","25","01",24.01,26.13,24.47,24.612579
14:42:42,"bcf","25","01",23.99,26.21,25.13,24.612557
14:42:43,"bcf","25","01",23.99,26.21,24.03,24.61255
14:42:44,"bcf","25","01",24.01,26.05,24.65,24.612528
14:42:45,"bcf","25","01",23.99,26.09,24.39,24.612504
14:42:46,"bcf","25","01",23.97,26.05,23.53,24.612492
14:42:47,"bcf","25","01",23.99,26.23,25.77,24.612473
14:42:48,"bcf","25","01",23.97,26.13,23.01,24.612453
14:42:49,"bcf","25","01",23.99,25.77,26.21,24.612437
14:42:50,"bcf","25","01",23.99,26.13,23.81,24.612431
14:42:51,"bcf","25","01",23.97,26.15,24.09,24.612421
14:42:52,"bcf","25","01",23.99,26.09,24.47,24.612415
14:42:53,"bcf","25","01",23.95,25.91,24.69,24.612399
14:42:54,"bcf","25","01",23.99,26.19,25.59,24.612386
14:42:55,"bcf","25","01",23.99,26.09,25.23,24.612374
14:42:56,"bcf","25","01",23.99,25.89,25.47,24.612345
14:42:57,"bcf","25","01",23.99,25.97,24.95,24.61234
14:42:58,"bcf","25","01",24.01,26.07,24.13,24.612319
14:42:59,"bcf","25","01",23.97,25.95,24.77,24.612309
14:43:00,"bcf","25","01",23.99,26.13,23.87,24.61231
14:43:01,"bcf","25","01",23.97,26.29,24.61,24.612313
14:43:02,"bcf","25","01",23.99,25.95,24.73,24.612313
14:43:03,"bcf","25","01",24.01,26.15,24.23,24.612305
14:43:04,"bcf","25","01",23.97,26.01,24.25,24.612312
14:43:05,"bcf","25","01",23.99,26.03,25.05,24.61231
14:43:06,"bcf","25","01",23.99,26.33,23.67,24.6123
14:43:07,"bcf","25","01",23.99,26.01,24.77,24.6123
14:43:08,"bcf","25","01",24.01,26.15,24.99,24.612306
14:43:09,"bcf","25","01",23.99,26.05,25.47,24.612304
14:43:10,"bcf","25","01",23.99,26.03,26.31,24.612311
14:43:11,"bcf","25","01",23.99,26.21,22.31,24.612322
14:43:12,"bcf","25","01",23.97,26.07,23.69,24.612321
14:43:13,"bcf","25","01",23.99,26.05,23.49,24.612313
14:43:14,"bcf","25","01",23.95,26.05,25.61,24.612322
14:43:15,"bcf","25","01",23.97,26.13,23.71,24.612326
14:43:16,"bcf","25","01",23.93,26.01,24.67,24.612329
