"t","type","k","id","Ta","To","To2","T"
14:51:30,"bcf","25","04",24.23,26.17,7.23,24.614167
14:51:31,"bcf","25","04",24.19,26.31,6.97,24.614159
14:51:32,"bcf","25","04",24.19,26.13,7.87,24.614153
14:51:33,"bcf","25","04",24.23,26.01,8.25,24.614146
14:51:34,"bcf","25","04",24.19,25.85,9.43,24.614127
14:51:35,"bcf","25","04",24.21,26.11,10.09,24.614108
14:51:36,"bcf","25","04",24.23,26.03,8.97,24.614094
14:51:37,"bcf","25","04",24.21,25.99,9.09,24.614069
14:51:38,"bcf","25","04",24.21,25.97,10.61,24.61405
14:51:39,"bcf","25","04",24.21,25.99,9.13,24.614032
14:51:40,"bcf","25","04",24.23,26.19,8.71,24.614
14:51:41,"bcf","25","04",24.23,26.03,11.69,24.613975
14:51:42,"bcf","25","04",24.19,26.11,9.47,24.613949
14:51:43,"bcf","25","04",24.23,26.23,9.53,24.613927
14:51:44,"bcf","25","04",24.23,25.99,11.99,24.6139
14:51:45,"bcf","25","04",24.19,26.03,11.39,24.613875
14:51:46,"bcf","25","04",24.19,26.19,9.55,24.613848
14:51:47,"bcf","25","04",24.19,26.13,12.09,24.613824
14:51:48,"bcf","25","04",24.21,26.01,11.79,24.613795
14:51:49,"bcf","25","04",24.21,26.11,11.57,24.61376
14:51:50,"bcf","25","04",24.19,26.23,10.67,24.613735
14:51:51,"bcf","25","04",24.21,26.19,10.21,24.613701
14:51:52,"bcf","25","04",24.21,26.05,10.13,24.613662
14:51:53,"bcf","25","04",24.21,26.27,9.93,24.613632
14:51:54,"bcf","25","04",24.19,26.27,9.37,24.613604
14:51:55,"bcf","25","04",24.25,26.09,11.21,24.613583
14:51:56,"bcf","25","04",24.21,26.21,10.11,24.613547
14:51:57,"bcf","25","04",24.19,26.19,11.91,24.613514
14:51:58,"bcf","25","04",24.19,26.13,11.75,24.613477
14:51:59,"bcf","25","04",24.21,25.93,13.63,24.613449
14:52:00,"bcf","25","04",24.19,26.13,11.51,24.613422
14:52:01,"bcf","25","04",24.25,26.15,12.83,24.613389
14:52:02,"bcf","25","04",24.19,26.21,11.91,24.61336
14:52:03,"bcf","25","04",24.19,25.91,14.29,24.61334
14:52:04,"bcf","25","04",24.23,26.09,14.31,24.613312
14:52:05,"bcf","25","04",24.21,25.91,13.35,24.613295
14:52:06,"bcf","25","04",24.19,26.17,12.37,24.613264
14:52:07,"bcf","25","04",24.19,26.11,13.99,24.613236
14:52:08,"bcf","25","04",24.21,25.95,14.65,24.613205
14:52:09,"bcf","25","04",24.21,26.27,12.49,24.613177
14:52:10,"bcf","25","04",24.23,26.35,15.53,24.613154
14:52:11,"bcf","25","04",24.21,26.05,13.07,24.613127
14:52:12,"bcf","25","04",24.19,26.01,14.25,24.613104
14:52:13,"bcf","25","04",24.25,26.23,13.09,24.61307
14:52:14,"bcf","25","04",24.21,26.17,13.81,24.613039
14:52:15,"bcf","25","04",24.21,26.47,12.41,24.613019
14:52:16,"bcf","25","04",24.21,26.23,14.69,24.612999
14:52:18,"bcf","25","04",24.21,26.13,16.35,24.612959
14:52:19,"bcf","25","04",24.19,26.09,12.31,24.612946
14:52:20,"bcf","25","04",24.19,26.03,13.75,24.612928
14:52:21,"bcf","25","04",24.21,26.03,14.41,24.612913
14:52:22,"bcf","25","04",24.21,25.95,16.09,24.61289
14:52:23,"bcf","25","04",24.21,26.11,15.15,24.612873
14:52:24,"bcf","25","04",24.23,26.25,14.05,24.612844
14:52:25,"bcf","25","04",24.21,26.05,16.23,24.612827
14:52:26,"bcf","25","04",24.21,26.11,15.65,24.612807
14:52:27,"bcf","25","04",24.19,26.31,13.87,24.612792
14:52:28,"bcf","25","04",24.19,26.17,14.15,24.612782
14:52:29,"bcf","25","04",24.19,26.11,15.35,24.61276
14:52:30,"bcf","25","04",24.21,26.19,16.41,24.612754
14:52:31,"bcf","25","04",24.19,26.11,14.87,24.612753
14:52:32,"bcf","25","04",24.19,26.09,14.83,24.612736
14:52:33,"bcf","25","04",24.23,26.21,13.97,24.612714
14:52:34,"bcf","25","04",24.19,26.13,16.09,24.612702
14:52:35,"bcf","25","04",24.19,26.11,15.81,24.612683
14:52:36,"bcf","25","04",24.21,26.19,15.93,24.612674
