"t","type","k","id","Ta","To","To2","T"
15:30:54,"dci","25","07",23.65,26.27,24.61,24.609995
15:30:55,"dci","25","07",23.69,26.33,24.41,24.609991
15:30:56,"dci","25","07",23.61,26.27,24.59,24.60998
15:30:57,"dci","25","07",23.67,26.35,24.67,24.609979
15:30:58,"dci","25","07",23.73,26.31,24.25,24.609976
15:30:59,"dci","25","07",23.65,26.23,24.39,24.609981
15:31:00,"dci","25","07",23.67,26.31,24.31,24.609992
15:31:01,"dci","25","07",23.69,26.33,24.45,24.609994
15:31:02,"dci","25","07",23.71,26.33,24.19,24.610001
15:31:03,"dci","25","07",23.67,26.23,24.31,24.610004
15:31:04,"dci","25","07",23.67,26.27,24.43,24.610007
15:31:05,"dci","25","07",23.67,26.29,24.31,24.610007
15:31:06,"dci","25","07",23.67,26.27,24.43,24.610008
15:31:07,"dci","25","07",23.71,26.31,24.39,24.610017
15:31:08,"dci","25","07",23.63,26.29,24.57,24.610022
15:31:09,"dci","25","07",23.67,26.25,24.39,24.610023
15:31:10,"dci","25","07",23.69,26.31,24.93,24.610017
15:31:11,"dci","25","07",23.65,26.17,24.71,24.610024
15:31:12,"dci","25","07",23.69,26.17,24.95,24.610023
15:31:13,"dci","25","07",23.67,26.29,24.45,24.610024
15:31:14,"dci","25","07",23.67,26.29,24.43,24.610032
15:31:15,"dci","25","07",23.65,26.27,24.53,24.610043
15:31:16,"dci","25","07",23.69,26.27,24.71,24.610043
15:31:17,"dci","25","07",23.67,26.19,24.93,24.610053
15:31:18,"dci","25","07",23.67,26.31,24.39,24.610051
15:31:19,"dci","25","07",23.67,26.27,24.75,24.610053
15:31:20,"dci","25","07",23.71,26.31,24.81,24.610048
15:31:21,"dci","25","07",23.63,26.27,24.71,24.610056
15:31:22,"dci","25","07",23.69,26.25,24.81,24.610067
15:31:23,"dci","25","07",23.63,26.31,24.43,24.610069
15:31:24,"dci","25","07",23.65,26.23,24.31,24.610086
15:31:25,"dci","25","07",23.63,26.23,24.71,24.610097
15:31:26,"dci","25","07",23.65,26.27,24.49,24.610105
15:31:27,"dci","25","07",23.69,26.29,24.67,24.61011
15:31:29,"dci","25","07",23.67,26.27,24.99,24.610103
15:31:31,"dci","25","07",23.65,26.27,25.01,24.610106
15:31:32,"dci","25","07",23.65,26.31,24.53,24.610103
15:31:33,"dci","25","07",23.67,26.27,24.83,24.61011
15:31:34,"dci","25","07",23.65,26.21,24.99,24.610112
15:31:35,"dci","25","07",23.63,26.27,24.81,24.610126
15:31:36,"dci","25","07",23.71,26.29,25.11,24.610133
15:31:37,"dci","25","07",23.65,26.25,25.21,24.610139
15:31:38,"dci","25","07",23.65,26.31,24.95,24.610145
15:31:39,"dci","25","07",23.67,26.25,25.31,24.610159
15:31:40,"dci","25","07",23.67,26.35,24.71,24.610178
15:31:41,"dci","25","07",23.65,26.31,25.33,24.610179
15:31:42,"dci","25","07",23.63,26.35,25.01,24.610189
15:31:43,"dci","25","07",23.65,26.31,25.21,24.6102
15:31:44,"dci","25","07",23.67,26.27,24.93,24.610208
15:31:45,"dci","25","07",23.63,26.29,24.99,24.610208
15:31:46,"dci","25","07",23.65,26.27,25.09,24.610216
15:31:47,"dci","25","07",23.65,26.21,25.25,24.61022
15:31:48,"dci","25","07",23.67,26.31,25.11,24.610235
15:31:49,"dci","25","07",23.65,26.29,25.21,24.610238
15:31:50,"dci","25","07",23.63,26.27,25.27,24.610247
15:31:51,"dci","25","07",23.65,26.23,25.21,24.610252
15:31:52,"dci","25","07",23.65,26.17,25.35,24.610268
15:31:53,"dci","25","07",23.63,26.27,25.25,24.610292
15:31:54,"dci","25","07",23.63,26.23,25.15,24.610295
15:31:55,"dci","25","07",23.65,26.31,25.07,24.610309
15:31:56,"dci","25","07",23.67,26.21,25.55,24.61033
15:31:57,"dci","25","07",23.69,26.29,25.19,24.610343
15:31:58,"dci","25","07",23.65,26.27,25.33,24.610357
