"t","type","k","id","Ta","To","To2","T"
15:05:48,"bcf","25","10",24.61,25.95,13.05,24.612205
15:05:49,"bcf","25","10",24.59,25.93,14.67,24.6122
15:05:50,"bcf","25","10",24.61,26.11,15.69,24.612206
15:05:51,"bcf","25","10",24.59,26.09,16.01,24.612223
15:05:52,"bcf","25","10",24.59,25.87,15.89,24.612237
15:05:53,"bcf","25","10",24.59,25.91,15.85,24.61225
15:05:54,"bcf","25","10",24.57,25.89,16.01,24.612255
15:05:55,"bcf","25","10",24.57,26.01,15.63,24.612278
15:05:56,"bcf","25","10",24.59,26.01,14.71,24.612287
15:05:57,"bcf","25","10",24.57,25.99,16.93,24.612303
15:05:58,"bcf","25","10",24.59,26.09,15.27,24.612316
15:05:59,"bcf","25","10",24.55,26.27,12.03,24.612334
15:06:00,"bcf","25","10",24.61,26.15,13.97,24.612358
15:06:01,"bcf","25","10",24.57,25.91,15.83,24.612379
15:06:02,"bcf","25","10",24.59,26.05,16.01,24.612394
15:06:03,"bcf","25","10",24.59,25.87,16.49,24.612417
15:06:04,"bcf","25","10",24.59,25.95,14.75,24.61243
15:06:05,"bcf","25","10",24.59,25.99,14.81,24.612457
15:06:06,"bcf","25","10",24.59,25.89,16.07,24.612466
15:06:07,"bcf","25","10",24.57,25.97,17.41,24.612484
15:06:08,"bcf","25","10",24.55,26.07,16.93,24.612503
15:06:09,"bcf","25","10",24.57,26.03,17.09,24.612513
15:06:10,"bcf","25","10",24.59,25.97,16.07,24.612536
15:06:11,"bcf","25","10",24.57,25.95,18.35,24.612558
15:06:12,"bcf","25","10",24.61,25.87,16.93,24.612573
15:06:13,"bcf","25","10",24.55,26.03,16.15,24.612604
15:06:14,"bcf","25","10",24.55,26.11,17.11,24.612612
15:06:15,"bcf","25","10",24.57,25.97,18.87,24.612632
15:06:16,"bcf","25","10",24.57,26.07,15.35,24.61265
15:06:17,"bcf","25","10",24.57,26.23,15.79,24.612672
15:06:18,"bcf","25","10",24.57,26.01,18.77,24.612693
15:06:19,"bcf","25","10",24.57,26.03,17.51,24.612721
15:06:20,"bcf","25","10",24.57,26.09,15.55,24.612734
15:06:21,"bcf","25","10",24.57,26.03,17.83,24.612748
15:06:22,"bcf","25","10",24.55,26.05,18.29,24.612767
15:06:23,"bcf","25","10",24.57,26.03,18.55,24.612785
15:06:24,"bcf","25","10",24.59,26.01,17.65,24.612808
15:06:25,"bcf","25","10",24.57,26.05,16.47,24.612826
15:06:26,"bcf","25","10",24.53,26.07,18.89,24.612841
15:06:27,"bcf","25","10",24.57,26.19,16.81,24.612857
15:06:28,"bcf","25","10",24.57,26.31,17.37,24.612875
15:06:29,"bcf","25","10",24.45,25.87,18.99,24.612889
15:06:30,"bcf","25","10",24.55,25.91,18.83,24.612905
15:06:32,"bcf","25","10",24.55,26.09,17.15,24.612942
15:06:34,"bcf","25","10",24.59,26.15,17.27,24.612987
15:06:35,"bcf","25","10",24.55,25.99,20.67,24.613005
15:06:37,"bcf","25","10",24.57,25.95,20.39,24.613066
15:06:38,"bcf","25","10",24.55,25.99,20.51,24.613081
15:06:39,"bcf","25","10",24.55,25.93,21.55,24.613114
15:06:40,"bcf","25","10",24.57,26.17,17.91,24.613139
15:06:41,"bcf","25","10",24.55,25.95,18.47,24.613155
15:06:42,"bcf","25","10",24.55,25.97,19.93,24.613179
15:06:43,"bcf","25","10",24.59,26.13,18.89,24.613203
15:06:44,"bcf","25","10",24.55,26.09,19.57,24.613232
15:06:45,"bcf","25","10",24.57,26.07,18.57,24.613265
15:06:46,"bcf","25","10",24.57,26.05,19.51,24.613295
15:06:47,"bcf","25","10",24.53,26.11,17.47,24.613325
15:06:48,"bcf","25","10",24.55,25.83,20.41,24.613346
15:06:49,"bcf","25","10",24.55,25.97,19.97,24.613371
15:06:50,"bcf","25","10",24.59,25.99,18.69,24.6134
15:06:51,"bcf","25","10",24.55,26.07,19.59,24.61343
