"t","type","k","id","Ta","To","To2","T"
15:37:34,"dci","25","10",23.77,26.27,23.77,24.612406
15:37:35,"dci","25","10",23.73,26.23,23.87,24.612434
15:37:36,"dci","25","10",23.75,26.23,23.33,24.612458
15:37:37,"dci","25","10",23.73,26.27,23.25,24.612478
15:37:38,"dci","25","10",23.77,26.27,23.43,24.612505
15:37:39,"dci","25","10",23.73,26.29,23.57,24.612521
15:37:40,"dci","25","10",23.75,26.23,23.65,24.612546
15:37:41,"dci","25","10",23.75,26.23,23.55,24.612574
15:37:42,"dci","25","10",23.73,26.11,23.61,24.612592
15:37:43,"dci","25","10",23.75,26.27,23.61,24.612621
15:37:44,"dci","25","10",23.75,26.29,23.51,24.612658
15:37:45,"dci","25","10",23.69,26.27,23.35,24.612697
15:37:46,"dci","25","10",23.71,26.25,23.09,24.612711
15:37:47,"dci","25","10",23.73,26.23,23.61,24.612739
15:37:48,"dci","25","10",23.75,26.21,24.15,24.612763
15:37:49,"dci","25","10",23.75,26.25,23.45,24.612795
15:37:50,"dci","25","10",23.75,26.27,23.33,24.612823
15:37:51,"dci","25","10",23.79,26.19,23.47,24.612846
15:37:52,"dci","25","10",23.73,26.15,23.97,24.612871
15:37:53,"dci","25","10",23.73,26.23,23.15,24.6129
15:37:54,"dci","25","10",23.71,26.27,23.81,24.612927
15:37:55,"dci","25","10",23.75,26.27,23.99,24.612957
15:37:56,"dci","25","10",23.75,26.25,24.01,24.612973
15:37:57,"dci","25","10",23.77,26.25,23.73,24.613002
15:37:58,"dci","25","10",23.75,26.23,23.89,24.613027
15:37:59,"dci","25","10",23.75,26.29,23.83,24.613046
15:38:00,"dci","25","10",23.75,26.21,24.23,24.61308
15:38:01,"dci","25","10",23.77,26.31,23.71,24.613104
15:38:02,"dci","25","10",23.71,26.19,23.53,24.613133
15:38:03,"dci","25","10",23.77,26.29,23.75,24.613157
15:38:04,"dci","25","10",23.73,26.15,23.85,24.613177
15:38:05,"dci","25","10",23.75,26.33,23.43,24.613197
15:38:06,"dci","25","10",23.75,26.23,24.01,24.613222
15:38:07,"dci","25","10",23.73,26.23,24.21,24.613249
15:38:08,"dci","25","10",23.75,26.31,23.85,24.613273
15:38:09,"dci","25","10",23.79,26.31,23.71,24.613304
15:38:10,"dci","25","10",23.73,26.15,24.15,24.61332
15:38:11,"dci","25","10",23.77,26.23,23.77,24.61334
15:38:12,"dci","25","10",23.75,26.29,23.67,24.613362
15:38:13,"dci","25","10",23.67,26.23,23.67,24.613385
15:38:14,"dci","25","10",23.73,26.17,23.91,24.613401
15:38:15,"dci","25","10",23.73,26.27,23.95,24.613413
15:38:16,"dci","25","10",23.77,26.23,23.87,24.613437
15:38:17,"dci","25","10",23.75,26.31,24.07,24.613451
15:38:18,"dci","25","10",23.73,26.27,24.07,24.613479
15:38:19,"dci","25","10",23.79,26.29,24.05,24.613495
15:38:21,"dci","25","10",23.71,26.25,23.87,24.613531
15:38:22,"dci","25","10",23.77,26.23,24.11,24.613546
15:38:23,"dci","25","10",23.77,26.23,24.01,24.613561
15:38:24,"dci","25","10",23.77,26.31,23.71,24.613578
15:38:25,"dci","25","10",23.75,26.23,24.11,24.613594
15:38:26,"dci","25","10",23.73,26.25,24.03,24.613606
15:38:27,"dci","25","10",23.73,26.23,23.69,24.613612
15:38:28,"dci","25","10",23.77,26.27,24.07,24.613618
15:38:29,"dci","25","10",23.77,26.33,23.87,24.613636
15:38:30,"dci","25","10",23.71,26.17,23.55,24.61364
15:38:31,"dci","25","10",23.75,26.23,23.89,24.613657
15:38:32,"dci","25","10",23.75,26.23,23.89,24.613659
15:38:33,"dci","25","10",23.73,26.23,24.41,24.613667
15:38:34,"dci","25","10",23.71,26.27,24.27,24.613676
15:38:35,"dci","25","10",23.75,26.23,24.21,24.613682
15:38:36,"dci","25","10",23.69,26.19,24.43,24.613687
15:38:37,"dci","25","10",23.73,26.23,24.05,24.613697
15:38:38,"dci","25","10",23.77,26.31,23.79,24.613702
15:38:39,"dci","25","10",23.75,26.25,24.09,24.613693
15:38:40,"dci","25","10",23.73,26.27,23.99,24.6137
