"t","type","k","id","Ta","To","To2","T"
16:12:49,"dch","25","08",24.07,26.01,21.43,24.612608
16:12:50,"dch","25","08",24.09,25.97,21.63,24.612599
16:12:51,"dch","25","08",24.07,26.07,21.87,24.612589
16:12:52,"dch","25","08",24.07,25.99,22.01,24.612572
16:12:53,"dch","25","08",24.05,26.03,21.79,24.612563
16:12:54,"dch","25","08",24.07,26.07,21.37,24.612545
16:12:55,"dch","25","08",24.09,26.09,21.39,24.612539
16:12:56,"dch","25","08",24.07,26.03,21.37,24.612517
16:12:57,"dch","25","08",24.09,26.07,21.59,24.6125
16:12:58,"dch","25","08",24.09,26.11,21.71,24.612481
16:12:59,"dch","25","08",24.07,26.05,21.93,24.61247
16:13:01,"dch","25","08",24.09,26.11,21.49,24.612443
16:13:02,"dch","25","08",24.07,26.05,21.79,24.612434
16:13:03,"dch","25","08",24.05,25.99,21.89,24.612426
16:13:04,"dch","25","08",24.09,26.05,21.81,24.612403
16:13:05,"dch","25","08",24.07,26.01,21.75,24.612393
16:13:06,"dch","25","08",24.11,26.05,21.93,24.612383
16:13:07,"dch","25","08",24.07,25.99,22.23,24.612373
16:13:08,"dch","25","08",24.07,26.09,21.71,24.612356
16:13:09,"dch","25","08",24.07,26.03,21.85,24.612343
16:13:10,"dch","25","08",24.07,26.07,22.29,24.61232
16:13:11,"dch","25","08",24.05,26.05,22.03,24.612308
16:13:12,"dch","25","08",24.05,26.01,21.57,24.612283
16:13:13,"dch","25","08",24.13,26.11,21.83,24.612268
16:13:14,"dch","25","08",24.09,26.01,22.11,24.61226
16:13:15,"dch","25","08",24.05,25.99,22.01,24.612237
16:13:16,"dch","25","08",24.09,26.07,21.81,24.612217
16:13:17,"dch","25","08",24.09,26.07,22.21,24.612197
16:13:18,"dch","25","08",24.07,26.07,22.23,24.612178
16:13:19,"dch","25","08",24.07,26.07,22.67,24.612162
16:13:20,"dch","25","08",24.07,26.05,22.87,24.612147
16:13:21,"dch","25","08",24.09,26.07,22.33,24.612132
16:13:22,"dch","25","08",24.09,26.11,22.33,24.612123
16:13:23,"dch","25","08",24.09,26.03,22.39,24.612111
16:13:24,"dch","25","08",24.09,26.05,22.11,24.6121
16:13:25,"dch","25","08",24.09,26.11,22.13,24.61208
16:13:26,"dch","25","08",24.09,26.09,22.31,24.612075
16:13:27,"dch","25","08",24.07,26.03,22.41,24.612055
16:13:28,"dch","25","08",24.07,26.05,22.61,24.612055
16:13:29,"dch","25","08",24.07,26.05,22.05,24.612041
16:13:30,"dch","25","08",24.07,26.05,22.17,24.612025
16:13:31,"dch","25","08",24.09,26.13,22.15,24.612016
16:13:32,"dch","25","08",24.07,26.03,22.35,24.612003
16:13:33,"dch","25","08",24.03,26.11,21.95,24.611996
16:13:34,"dch","25","08",24.05,25.99,22.61,24.611999
16:13:35,"dch","25","08",24.09,26.01,22.35,24.611988
16:13:36,"dch","25","08",24.05,26.07,22.39,24.611981
16:13:37,"dch","25","08",24.05,26.03,22.37,24.611971
16:13:38,"dch","25","08",24.07,26.05,22.59,24.61197
16:13:39,"dch","25","08",24.11,26.05,22.79,24.611982
16:13:40,"dch","25","08",24.07,26.09,22.11,24.611976
16:13:41,"dch","25","08",24.05,26.11,22.61,24.61197
16:13:42,"dch","25","08",24.07,26.07,22.37,24.611984
16:13:43,"dch","25","08",24.07,26.07,22.51,24.611987
16:13:44,"dch","25","08",24.03,26.03,22.35,24.611995
16:13:45,"dch","25","08",24.05,26.03,22.41,24.611996
16:13:46,"dch","25","08",24.09,26.05,22.33,24.612008
16:13:47,"dch","25","08",24.03,25.97,22.11,24.612018
16:13:48,"dch","25","08",24.07,26.07,22.25,24.61203
16:13:49,"dch","25","08",24.11,26.03,22.29,24.61204
16:13:50,"dch","25","08",24.07,26.09,22.45,24.612048
16:13:51,"dch","25","08",24.05,26.03,22.33,24.612055
16:13:52,"dch","25","08",24.07,26.07,22.73,24.612066
16:13:53,"dch","25","08",24.07,26.01,22.77,24.612076
16:13:54,"dch","25","08",24.07,26.07,22.37,24.612091
